ua_name,ua_id,state,county,tract,block,block_geoid
"Marana West, AZ",54295,04,019,004431,2038,040190044312038
"Marana West, AZ",54295,04,019,004431,2005,040190044312005
"Marana West, AZ",54295,04,019,004430,2024,040190044302024
"Marana West, AZ",54295,04,019,004430,2017,040190044302017
"Marana West, AZ",54295,04,019,004638,1053,040190046381053
"Marana West, AZ",54295,04,019,004431,2023,040190044312023
"Marana West, AZ",54295,04,019,004430,2059,040190044302059
"Marana West, AZ",54295,04,019,004431,2014,040190044312014
"Marana West, AZ",54295,04,019,004431,2034,040190044312034
"Marana West, AZ",54295,04,019,004431,2019,040190044312019
"Marana West, AZ",54295,04,019,004431,2004,040190044312004
"Marana West, AZ",54295,04,019,004431,2008,040190044312008
"Marana West, AZ",54295,04,019,004638,1157,040190046381157
"Marana West, AZ",54295,04,019,004638,1041,040190046381041
"Marana West, AZ",54295,04,019,004638,1056,040190046381056
"Marana West, AZ",54295,04,019,004638,1159,040190046381159
"Marana West, AZ",54295,04,019,004638,1052,040190046381052
"Marana West, AZ",54295,04,019,004638,1061,040190046381061
"Marana West, AZ",54295,04,019,004430,2043,040190044302043
"Marana West, AZ",54295,04,019,004431,2091,040190044312091
"Marana West, AZ",54295,04,019,004638,1040,040190046381040
"Marana West, AZ",54295,04,019,004430,2053,040190044302053
"Marana West, AZ",54295,04,019,004431,2051,040190044312051
"Marana West, AZ",54295,04,019,004430,2027,040190044302027
"Marana West, AZ",54295,04,019,004431,2072,040190044312072
"Marana West, AZ",54295,04,019,004431,2056,040190044312056
"Marana West, AZ",54295,04,019,004431,2068,040190044312068
"Marana West, AZ",54295,04,019,004430,2044,040190044302044
"Marana West, AZ",54295,04,019,004431,2037,040190044312037
"Marana West, AZ",54295,04,019,004431,2022,040190044312022
"Marana West, AZ",54295,04,019,004431,2025,040190044312025
"Marana West, AZ",54295,04,019,004431,2012,040190044312012
"Marana West, AZ",54295,04,019,004431,2003,040190044312003
"Marana West, AZ",54295,04,019,004430,2040,040190044302040
"Marana West, AZ",54295,04,019,004431,2071,040190044312071
"Marana West, AZ",54295,04,019,004431,2035,040190044312035
"Marana West, AZ",54295,04,019,004431,2013,040190044312013
"Marana West, AZ",54295,04,019,004430,2060,040190044302060
"Marana West, AZ",54295,04,019,004430,2054,040190044302054
"Marana West, AZ",54295,04,019,004431,2055,040190044312055
"Marana West, AZ",54295,04,019,004431,2041,040190044312041
"Marana West, AZ",54295,04,019,004431,2086,040190044312086
"Marana West, AZ",54295,04,019,004431,2042,040190044312042
"Marana West, AZ",54295,04,019,004430,2039,040190044302039
"Marana West, AZ",54295,04,019,004431,2070,040190044312070
"Marana West, AZ",54295,04,019,004430,2062,040190044302062
"Marana West, AZ",54295,04,019,004638,1044,040190046381044
"Marana West, AZ",54295,04,019,004430,2052,040190044302052
"Marana West, AZ",54295,04,019,004431,2032,040190044312032
"Marana West, AZ",54295,04,019,004431,2066,040190044312066
"Marana West, AZ",54295,04,019,004431,2067,040190044312067
"Marana West, AZ",54295,04,019,004431,2045,040190044312045
"Marana West, AZ",54295,04,019,004431,2040,040190044312040
"Marana West, AZ",54295,04,019,004431,2026,040190044312026
"Marana West, AZ",54295,04,019,004431,2024,040190044312024
"Marana West, AZ",54295,04,019,004431,2007,040190044312007
"Marana West, AZ",54295,04,019,004430,2045,040190044302045
"Marana West, AZ",54295,04,019,004430,2057,040190044302057
"Marana West, AZ",54295,04,019,004431,2009,040190044312009
"Marana West, AZ",54295,04,019,004431,2054,040190044312054
"Marana West, AZ",54295,04,019,004430,2066,040190044302066
"Marana West, AZ",54295,04,019,004431,2015,040190044312015
"Marana West, AZ",54295,04,019,004431,2016,040190044312016
