ua_name,ua_id,state,county,tract,block,block_geoid
"Jackson, CA",42049,06,005,000303,1035,060050003031035
"Jackson, CA",42049,06,005,000401,3036,060050004013036
"Jackson, CA",42049,06,005,000200,5038,060050002005038
"Jackson, CA",42049,06,005,000401,3047,060050004013047
"Jackson, CA",42049,06,005,000401,2008,060050004012008
"Jackson, CA",42049,06,005,000304,1009,060050003041009
"Jackson, CA",42049,06,005,000304,1007,060050003041007
"Jackson, CA",42049,06,005,000303,1054,060050003031054
"Jackson, CA",42049,06,005,000303,1033,060050003031033
"Jackson, CA",42049,06,005,000401,3042,060050004013042
"Jackson, CA",42049,06,005,000401,3022,060050004013022
"Jackson, CA",42049,06,005,000401,3030,060050004013030
"Jackson, CA",42049,06,005,000401,3041,060050004013041
"Jackson, CA",42049,06,005,000401,3045,060050004013045
"Jackson, CA",42049,06,005,000200,5037,060050002005037
"Jackson, CA",42049,06,005,000401,3016,060050004013016
"Jackson, CA",42049,06,005,000401,3043,060050004013043
"Jackson, CA",42049,06,005,000500,3007,060050005003007
"Jackson, CA",42049,06,005,000401,2016,060050004012016
"Jackson, CA",42049,06,005,000304,1010,060050003041010
"Jackson, CA",42049,06,005,000304,1006,060050003041006
"Jackson, CA",42049,06,005,000401,4020,060050004014020
"Jackson, CA",42049,06,005,000401,4036,060050004014036
"Jackson, CA",42049,06,005,000500,3001,060050005003001
"Jackson, CA",42049,06,005,000500,3027,060050005003027
"Jackson, CA",42049,06,005,000304,1015,060050003041015
"Jackson, CA",42049,06,005,000401,4034,060050004014034
"Jackson, CA",42049,06,005,000304,1052,060050003041052
"Jackson, CA",42049,06,005,000500,2022,060050005002022
"Jackson, CA",42049,06,005,000401,3044,060050004013044
"Jackson, CA",42049,06,005,000401,3023,060050004013023
"Jackson, CA",42049,06,005,000303,1032,060050003031032
"Jackson, CA",42049,06,005,000303,1026,060050003031026
"Jackson, CA",42049,06,005,000401,2013,060050004012013
"Jackson, CA",42049,06,005,000500,3028,060050005003028
"Jackson, CA",42049,06,005,000500,3033,060050005003033
"Jackson, CA",42049,06,005,000500,2015,060050005002015
"Jackson, CA",42049,06,005,000500,1047,060050005001047
"Jackson, CA",42049,06,005,000500,2023,060050005002023
"Jackson, CA",42049,06,005,000401,4019,060050004014019
"Jackson, CA",42049,06,005,000401,4021,060050004014021
"Jackson, CA",42049,06,005,000401,3014,060050004013014
"Jackson, CA",42049,06,005,000401,3027,060050004013027
"Jackson, CA",42049,06,005,000401,3011,060050004013011
"Jackson, CA",42049,06,005,000303,1030,060050003031030
"Jackson, CA",42049,06,005,000303,1044,060050003031044
"Jackson, CA",42049,06,005,000401,4030,060050004014030
"Jackson, CA",42049,06,005,000401,2006,060050004012006
"Jackson, CA",42049,06,005,000401,2020,060050004012020
"Jackson, CA",42049,06,005,000500,1041,060050005001041
"Jackson, CA",42049,06,005,000500,3003,060050005003003
"Jackson, CA",42049,06,005,000401,2028,060050004012028
"Jackson, CA",42049,06,005,000401,2025,060050004012025
"Jackson, CA",42049,06,005,000500,1040,060050005001040
"Jackson, CA",42049,06,005,000500,3043,060050005003043
"Jackson, CA",42049,06,005,000500,2021,060050005002021
"Jackson, CA",42049,06,005,000401,4035,060050004014035
"Jackson, CA",42049,06,005,000401,4025,060050004014025
"Jackson, CA",42049,06,005,000500,3006,060050005003006
"Jackson, CA",42049,06,005,000401,4024,060050004014024
"Jackson, CA",42049,06,005,000500,3004,060050005003004
"Jackson, CA",42049,06,005,000500,2025,060050005002025
"Jackson, CA",42049,06,005,000401,3035,060050004013035
"Jackson, CA",42049,06,005,000500,1042,060050005001042
"Jackson, CA",42049,06,005,000500,3041,060050005003041
"Jackson, CA",42049,06,005,000304,1005,060050003041005
"Jackson, CA",42049,06,005,000500,1046,060050005001046
"Jackson, CA",42049,06,005,000500,3024,060050005003024
"Jackson, CA",42049,06,005,000500,3030,060050005003030
"Jackson, CA",42049,06,005,000500,3026,060050005003026
"Jackson, CA",42049,06,005,000500,1049,060050005001049
"Jackson, CA",42049,06,005,000500,3000,060050005003000
"Jackson, CA",42049,06,005,000304,1012,060050003041012
"Jackson, CA",42049,06,005,000500,3034,060050005003034
"Jackson, CA",42049,06,005,000500,3037,060050005003037
"Jackson, CA",42049,06,005,000303,1080,060050003031080
"Jackson, CA",42049,06,005,000401,2011,060050004012011
"Jackson, CA",42049,06,005,000304,1018,060050003041018
"Jackson, CA",42049,06,005,000500,3023,060050005003023
"Jackson, CA",42049,06,005,000401,2021,060050004012021
"Jackson, CA",42049,06,005,000401,2024,060050004012024
"Jackson, CA",42049,06,005,000401,2019,060050004012019
"Jackson, CA",42049,06,005,000401,4023,060050004014023
