ua_name,ua_id,state,county,tract,block,block_geoid
"Hominy, OK",39727,40,113,940001,2210,401139400012210
"Hominy, OK",39727,40,113,940001,5092,401139400015092
"Hominy, OK",39727,40,113,940001,4077,401139400014077
"Hominy, OK",39727,40,113,940001,4043,401139400014043
"Hominy, OK",39727,40,113,940001,3049,401139400013049
"Hominy, OK",39727,40,113,940001,5017,401139400015017
"Hominy, OK",39727,40,113,940001,3066,401139400013066
"Hominy, OK",39727,40,113,940001,2218,401139400012218
"Hominy, OK",39727,40,113,940001,4004,401139400014004
"Hominy, OK",39727,40,113,940001,4005,401139400014005
"Hominy, OK",39727,40,113,940001,4073,401139400014073
"Hominy, OK",39727,40,113,940001,3001,401139400013001
"Hominy, OK",39727,40,113,940001,5023,401139400015023
"Hominy, OK",39727,40,113,940001,5010,401139400015010
"Hominy, OK",39727,40,113,940001,5009,401139400015009
"Hominy, OK",39727,40,113,940001,4076,401139400014076
"Hominy, OK",39727,40,113,940001,5016,401139400015016
"Hominy, OK",39727,40,113,940001,3016,401139400013016
"Hominy, OK",39727,40,113,940001,3011,401139400013011
"Hominy, OK",39727,40,113,940001,3009,401139400013009
"Hominy, OK",39727,40,113,940001,5026,401139400015026
"Hominy, OK",39727,40,113,940001,5027,401139400015027
"Hominy, OK",39727,40,113,940001,5032,401139400015032
"Hominy, OK",39727,40,113,940001,3071,401139400013071
"Hominy, OK",39727,40,113,940001,3045,401139400013045
"Hominy, OK",39727,40,113,940001,5043,401139400015043
"Hominy, OK",39727,40,113,940001,5077,401139400015077
"Hominy, OK",39727,40,113,940001,3082,401139400013082
"Hominy, OK",39727,40,113,940001,3086,401139400013086
"Hominy, OK",39727,40,113,940001,5065,401139400015065
"Hominy, OK",39727,40,113,940001,4028,401139400014028
"Hominy, OK",39727,40,113,940001,4049,401139400014049
"Hominy, OK",39727,40,113,940001,3053,401139400013053
"Hominy, OK",39727,40,113,940001,3090,401139400013090
"Hominy, OK",39727,40,113,940001,5097,401139400015097
"Hominy, OK",39727,40,113,940001,5098,401139400015098
"Hominy, OK",39727,40,113,940001,2311,401139400012311
"Hominy, OK",39727,40,113,940001,5015,401139400015015
"Hominy, OK",39727,40,113,940001,5072,401139400015072
"Hominy, OK",39727,40,113,940001,5049,401139400015049
"Hominy, OK",39727,40,113,940001,5078,401139400015078
"Hominy, OK",39727,40,113,940001,2253,401139400012253
"Hominy, OK",39727,40,113,940001,3101,401139400013101
"Hominy, OK",39727,40,113,940001,5056,401139400015056
"Hominy, OK",39727,40,113,940001,3084,401139400013084
"Hominy, OK",39727,40,113,940001,5063,401139400015063
"Hominy, OK",39727,40,113,940001,3096,401139400013096
"Hominy, OK",39727,40,113,940001,3005,401139400013005
"Hominy, OK",39727,40,113,940001,3014,401139400013014
"Hominy, OK",39727,40,113,940001,2211,401139400012211
"Hominy, OK",39727,40,113,940001,5087,401139400015087
"Hominy, OK",39727,40,113,940001,5064,401139400015064
"Hominy, OK",39727,40,113,940001,4000,401139400014000
"Hominy, OK",39727,40,113,940001,5038,401139400015038
"Hominy, OK",39727,40,113,940001,4003,401139400014003
"Hominy, OK",39727,40,113,940001,4064,401139400014064
"Hominy, OK",39727,40,113,940001,4063,401139400014063
"Hominy, OK",39727,40,113,940001,4057,401139400014057
"Hominy, OK",39727,40,113,940001,3052,401139400013052
"Hominy, OK",39727,40,113,940001,3036,401139400013036
"Hominy, OK",39727,40,113,940001,3048,401139400013048
"Hominy, OK",39727,40,113,940001,3037,401139400013037
"Hominy, OK",39727,40,113,940001,3072,401139400013072
"Hominy, OK",39727,40,113,940001,3080,401139400013080
"Hominy, OK",39727,40,113,940001,3078,401139400013078
"Hominy, OK",39727,40,113,940001,3081,401139400013081
"Hominy, OK",39727,40,113,940001,3091,401139400013091
"Hominy, OK",39727,40,113,940001,3063,401139400013063
"Hominy, OK",39727,40,113,940001,3098,401139400013098
"Hominy, OK",39727,40,113,940001,3012,401139400013012
"Hominy, OK",39727,40,113,940001,3113,401139400013113
"Hominy, OK",39727,40,113,940001,5045,401139400015045
"Hominy, OK",39727,40,113,940001,4033,401139400014033
"Hominy, OK",39727,40,113,940001,4036,401139400014036
"Hominy, OK",39727,40,113,940001,5035,401139400015035
"Hominy, OK",39727,40,113,940001,4060,401139400014060
"Hominy, OK",39727,40,113,940001,4065,401139400014065
"Hominy, OK",39727,40,113,940001,4067,401139400014067
"Hominy, OK",39727,40,113,940001,4071,401139400014071
"Hominy, OK",39727,40,113,940001,3008,401139400013008
"Hominy, OK",39727,40,113,940001,3042,401139400013042
"Hominy, OK",39727,40,113,940001,3056,401139400013056
"Hominy, OK",39727,40,113,940001,5053,401139400015053
"Hominy, OK",39727,40,113,940001,2206,401139400012206
"Hominy, OK",39727,40,113,940001,4047,401139400014047
"Hominy, OK",39727,40,113,940001,4039,401139400014039
"Hominy, OK",39727,40,113,940001,5008,401139400015008
"Hominy, OK",39727,40,113,940001,4059,401139400014059
"Hominy, OK",39727,40,113,940001,4051,401139400014051
"Hominy, OK",39727,40,113,940001,4056,401139400014056
"Hominy, OK",39727,40,113,940001,4068,401139400014068
"Hominy, OK",39727,40,113,940001,3000,401139400013000
"Hominy, OK",39727,40,113,940001,4072,401139400014072
"Hominy, OK",39727,40,113,940001,5070,401139400015070
"Hominy, OK",39727,40,113,940001,5034,401139400015034
"Hominy, OK",39727,40,113,940001,5076,401139400015076
"Hominy, OK",39727,40,113,940001,5054,401139400015054
"Hominy, OK",39727,40,113,940001,5059,401139400015059
"Hominy, OK",39727,40,113,940001,3093,401139400013093
"Hominy, OK",39727,40,113,940001,4027,401139400014027
"Hominy, OK",39727,40,113,940001,4037,401139400014037
"Hominy, OK",39727,40,113,940001,4016,401139400014016
"Hominy, OK",39727,40,113,940001,4055,401139400014055
"Hominy, OK",39727,40,113,940001,3047,401139400013047
"Hominy, OK",39727,40,113,940001,5071,401139400015071
"Hominy, OK",39727,40,113,940001,5012,401139400015012
"Hominy, OK",39727,40,113,940001,5095,401139400015095
"Hominy, OK",39727,40,113,940001,3099,401139400013099
"Hominy, OK",39727,40,113,940001,4034,401139400014034
"Hominy, OK",39727,40,113,940001,5019,401139400015019
"Hominy, OK",39727,40,113,940001,5013,401139400015013
"Hominy, OK",39727,40,113,940001,2380,401139400012380
"Hominy, OK",39727,40,113,940001,3030,401139400013030
"Hominy, OK",39727,40,113,940001,2216,401139400012216
"Hominy, OK",39727,40,113,940001,5024,401139400015024
"Hominy, OK",39727,40,113,940001,4038,401139400014038
"Hominy, OK",39727,40,113,940001,4054,401139400014054
"Hominy, OK",39727,40,113,940001,3007,401139400013007
"Hominy, OK",39727,40,113,940001,3038,401139400013038
"Hominy, OK",39727,40,113,940001,2256,401139400012256
"Hominy, OK",39727,40,113,940001,3061,401139400013061
"Hominy, OK",39727,40,113,940001,4012,401139400014012
"Hominy, OK",39727,40,113,940001,4021,401139400014021
"Hominy, OK",39727,40,113,940001,5025,401139400015025
