ua_name,ua_id,state,county,tract,block,block_geoid
"Senatobia, MS",80659,28,137,950400,2027,281379504002027
"Senatobia, MS",80659,28,137,950400,4037,281379504004037
"Senatobia, MS",80659,28,137,950302,2090,281379503022090
"Senatobia, MS",80659,28,137,950200,1076,281379502001076
"Senatobia, MS",80659,28,137,950400,4003,281379504004003
"Senatobia, MS",80659,28,137,950400,3022,281379504003022
"Senatobia, MS",80659,28,137,950400,3057,281379504003057
"Senatobia, MS",80659,28,137,950400,2032,281379504002032
"Senatobia, MS",80659,28,137,950400,3045,281379504003045
"Senatobia, MS",80659,28,137,950400,3031,281379504003031
"Senatobia, MS",80659,28,137,950400,1027,281379504001027
"Senatobia, MS",80659,28,137,950400,1029,281379504001029
"Senatobia, MS",80659,28,137,950400,2037,281379504002037
"Senatobia, MS",80659,28,137,950400,2038,281379504002038
"Senatobia, MS",80659,28,137,950400,4025,281379504004025
"Senatobia, MS",80659,28,137,950302,2079,281379503022079
"Senatobia, MS",80659,28,137,950302,2091,281379503022091
"Senatobia, MS",80659,28,137,950400,3015,281379504003015
"Senatobia, MS",80659,28,137,950400,3016,281379504003016
"Senatobia, MS",80659,28,137,950400,4038,281379504004038
"Senatobia, MS",80659,28,137,950302,2080,281379503022080
"Senatobia, MS",80659,28,137,950400,1007,281379504001007
"Senatobia, MS",80659,28,137,950400,1034,281379504001034
"Senatobia, MS",80659,28,137,950400,1019,281379504001019
"Senatobia, MS",80659,28,137,950400,4012,281379504004012
"Senatobia, MS",80659,28,137,950400,3017,281379504003017
"Senatobia, MS",80659,28,137,950400,2033,281379504002033
"Senatobia, MS",80659,28,137,950400,1031,281379504001031
"Senatobia, MS",80659,28,137,950302,2071,281379503022071
"Senatobia, MS",80659,28,137,950400,1004,281379504001004
"Senatobia, MS",80659,28,137,950400,3032,281379504003032
"Senatobia, MS",80659,28,137,950302,2162,281379503022162
"Senatobia, MS",80659,28,137,950302,2073,281379503022073
"Senatobia, MS",80659,28,137,950302,2160,281379503022160
"Senatobia, MS",80659,28,137,950302,2089,281379503022089
"Senatobia, MS",80659,28,137,950200,1063,281379502001063
"Senatobia, MS",80659,28,137,950400,2023,281379504002023
"Senatobia, MS",80659,28,137,950400,2007,281379504002007
"Senatobia, MS",80659,28,137,950400,2026,281379504002026
"Senatobia, MS",80659,28,137,950400,2029,281379504002029
"Senatobia, MS",80659,28,137,950400,3027,281379504003027
"Senatobia, MS",80659,28,137,950400,2024,281379504002024
"Senatobia, MS",80659,28,137,950400,4002,281379504004002
"Senatobia, MS",80659,28,137,950400,4016,281379504004016
"Senatobia, MS",80659,28,137,950400,2008,281379504002008
"Senatobia, MS",80659,28,137,950400,4030,281379504004030
"Senatobia, MS",80659,28,137,950400,3013,281379504003013
"Senatobia, MS",80659,28,137,950400,2031,281379504002031
"Senatobia, MS",80659,28,137,950400,2036,281379504002036
"Senatobia, MS",80659,28,137,950400,3018,281379504003018
"Senatobia, MS",80659,28,137,950400,1000,281379504001000
"Senatobia, MS",80659,28,137,950400,4027,281379504004027
"Senatobia, MS",80659,28,137,950400,4005,281379504004005
"Senatobia, MS",80659,28,137,950400,2016,281379504002016
"Senatobia, MS",80659,28,137,950400,1035,281379504001035
"Senatobia, MS",80659,28,137,950200,1077,281379502001077
"Senatobia, MS",80659,28,137,950302,2088,281379503022088
