ua_name,ua_id,state,county,tract,block,block_geoid
"South Hill, VA",83278,51,025,930300,1139,510259303001139
"South Hill, VA",83278,51,025,930300,1152,510259303001152
"South Hill, VA",83278,51,025,930300,1144,510259303001144
"South Hill, VA",83278,51,025,930300,1146,510259303001146
"South Hill, VA",83278,51,025,930300,1138,510259303001138
"South Hill, VA",83278,51,025,930300,1162,510259303001162
"South Hill, VA",83278,51,025,930300,1141,510259303001141
"South Hill, VA",83278,51,025,930300,1142,510259303001142
"South Hill, VA",83278,51,025,930300,1140,510259303001140
"South Hill, VA",83278,51,025,930300,1161,510259303001161
"South Hill, VA",83278,51,025,930300,1213,510259303001213
"South Hill, VA",83278,51,025,930300,1151,510259303001151
"South Hill, VA",83278,51,025,930300,1157,510259303001157
"South Hill, VA",83278,51,025,930300,1197,510259303001197
"South Hill, VA",83278,51,025,930300,1155,510259303001155
"South Hill, VA",83278,51,025,930300,1145,510259303001145
"South Hill, VA",83278,51,025,930300,1156,510259303001156
"South Hill, VA",83278,51,025,930300,1137,510259303001137
"South Hill, VA",83278,51,025,930300,1143,510259303001143
"South Hill, VA",83278,51,117,930200,1008,511179302001008
"South Hill, VA",83278,51,117,930200,2032,511179302002032
"South Hill, VA",83278,51,117,930101,2061,511179301012061
"South Hill, VA",83278,51,117,930101,3176,511179301013176
"South Hill, VA",83278,51,117,930101,2044,511179301012044
"South Hill, VA",83278,51,117,930101,3205,511179301013205
"South Hill, VA",83278,51,117,930101,1001,511179301011001
"South Hill, VA",83278,51,117,930101,2045,511179301012045
"South Hill, VA",83278,51,117,930200,2050,511179302002050
"South Hill, VA",83278,51,117,930200,1012,511179302001012
"South Hill, VA",83278,51,117,930200,1019,511179302001019
"South Hill, VA",83278,51,117,930200,4036,511179302004036
"South Hill, VA",83278,51,117,930200,1048,511179302001048
"South Hill, VA",83278,51,117,930200,3017,511179302003017
"South Hill, VA",83278,51,117,930200,3027,511179302003027
"South Hill, VA",83278,51,117,930200,2049,511179302002049
"South Hill, VA",83278,51,117,930101,3159,511179301013159
"South Hill, VA",83278,51,117,930101,1023,511179301011023
"South Hill, VA",83278,51,117,930101,3161,511179301013161
"South Hill, VA",83278,51,117,930101,2073,511179301012073
"South Hill, VA",83278,51,117,930200,4033,511179302004033
"South Hill, VA",83278,51,117,930200,5066,511179302005066
"South Hill, VA",83278,51,117,930200,1039,511179302001039
"South Hill, VA",83278,51,117,930200,3030,511179302003030
"South Hill, VA",83278,51,117,930101,2048,511179301012048
"South Hill, VA",83278,51,117,930200,2021,511179302002021
"South Hill, VA",83278,51,117,930200,2028,511179302002028
"South Hill, VA",83278,51,117,930200,2031,511179302002031
"South Hill, VA",83278,51,117,930200,1065,511179302001065
"South Hill, VA",83278,51,117,930101,1000,511179301011000
"South Hill, VA",83278,51,117,930101,2057,511179301012057
"South Hill, VA",83278,51,117,930101,2042,511179301012042
"South Hill, VA",83278,51,117,930101,2079,511179301012079
"South Hill, VA",83278,51,117,930101,2094,511179301012094
"South Hill, VA",83278,51,117,930101,2040,511179301012040
