ua_name,ua_id,state,county,tract,block,block_geoid
"Santo Domingo Pueblo, NM",79552,35,043,940200,1072,350439402001072
"Santo Domingo Pueblo, NM",79552,35,043,940200,1073,350439402001073
"Santo Domingo Pueblo, NM",79552,35,043,940200,2017,350439402002017
"Santo Domingo Pueblo, NM",79552,35,043,940200,1044,350439402001044
"Santo Domingo Pueblo, NM",79552,35,043,940200,1035,350439402001035
"Santo Domingo Pueblo, NM",79552,35,043,940200,1032,350439402001032
"Santo Domingo Pueblo, NM",79552,35,043,940200,1018,350439402001018
"Santo Domingo Pueblo, NM",79552,35,043,940200,1022,350439402001022
"Santo Domingo Pueblo, NM",79552,35,043,940200,2009,350439402002009
"Santo Domingo Pueblo, NM",79552,35,043,940200,1051,350439402001051
"Santo Domingo Pueblo, NM",79552,35,043,940200,1040,350439402001040
"Santo Domingo Pueblo, NM",79552,35,043,940200,2101,350439402002101
"Santo Domingo Pueblo, NM",79552,35,043,940200,1021,350439402001021
"Santo Domingo Pueblo, NM",79552,35,043,940200,1017,350439402001017
"Santo Domingo Pueblo, NM",79552,35,043,940200,1023,350439402001023
"Santo Domingo Pueblo, NM",79552,35,043,940200,1063,350439402001063
"Santo Domingo Pueblo, NM",79552,35,043,940200,2012,350439402002012
"Santo Domingo Pueblo, NM",79552,35,043,940200,1065,350439402001065
"Santo Domingo Pueblo, NM",79552,35,043,940200,1012,350439402001012
"Santo Domingo Pueblo, NM",79552,35,043,940200,1019,350439402001019
"Santo Domingo Pueblo, NM",79552,35,043,940200,1057,350439402001057
"Santo Domingo Pueblo, NM",79552,35,043,940200,1042,350439402001042
"Santo Domingo Pueblo, NM",79552,35,043,940200,1027,350439402001027
"Santo Domingo Pueblo, NM",79552,35,043,940200,1024,350439402001024
"Santo Domingo Pueblo, NM",79552,35,043,940200,1055,350439402001055
"Santo Domingo Pueblo, NM",79552,35,043,940200,1054,350439402001054
"Santo Domingo Pueblo, NM",79552,35,043,940200,1010,350439402001010
"Santo Domingo Pueblo, NM",79552,35,043,940200,2011,350439402002011
"Santo Domingo Pueblo, NM",79552,35,043,940200,1045,350439402001045
"Santo Domingo Pueblo, NM",79552,35,043,940200,1026,350439402001026
"Santo Domingo Pueblo, NM",79552,35,043,940200,2015,350439402002015
"Santo Domingo Pueblo, NM",79552,35,043,940200,2013,350439402002013
"Santo Domingo Pueblo, NM",79552,35,043,940200,1034,350439402001034
"Santo Domingo Pueblo, NM",79552,35,043,940200,1046,350439402001046
"Santo Domingo Pueblo, NM",79552,35,043,940200,1037,350439402001037
"Santo Domingo Pueblo, NM",79552,35,043,940200,1038,350439402001038
"Santo Domingo Pueblo, NM",79552,35,043,940200,1070,350439402001070
"Santo Domingo Pueblo, NM",79552,35,043,940200,1047,350439402001047
"Santo Domingo Pueblo, NM",79552,35,043,940200,1050,350439402001050
"Santo Domingo Pueblo, NM",79552,35,043,940200,1020,350439402001020
"Santo Domingo Pueblo, NM",79552,35,043,940200,1071,350439402001071
"Santo Domingo Pueblo, NM",79552,35,043,940200,1041,350439402001041
"Santo Domingo Pueblo, NM",79552,35,043,940200,1028,350439402001028
"Santo Domingo Pueblo, NM",79552,35,043,940200,1068,350439402001068
"Santo Domingo Pueblo, NM",79552,35,043,940200,1039,350439402001039
"Santo Domingo Pueblo, NM",79552,35,043,940200,2085,350439402002085
"Santo Domingo Pueblo, NM",79552,35,043,940200,1025,350439402001025
"Santo Domingo Pueblo, NM",79552,35,043,940200,1036,350439402001036
"Santo Domingo Pueblo, NM",79552,35,043,940200,1013,350439402001013
"Santo Domingo Pueblo, NM",79552,35,043,940200,1016,350439402001016
"Santo Domingo Pueblo, NM",79552,35,043,940200,1031,350439402001031
"Santo Domingo Pueblo, NM",79552,35,043,940200,2086,350439402002086
