ua_name,ua_id,state,county,tract,block,block_geoid
"New London, MN",62505,27,067,780300,2050,270677803002050
"New London, MN",62505,27,067,780300,2119,270677803002119
"New London, MN",62505,27,067,780300,2034,270677803002034
"New London, MN",62505,27,067,780300,2129,270677803002129
"New London, MN",62505,27,067,780300,2107,270677803002107
"New London, MN",62505,27,067,780100,2076,270677801002076
"New London, MN",62505,27,067,780100,2064,270677801002064
"New London, MN",62505,27,067,780100,2077,270677801002077
"New London, MN",62505,27,067,780400,3078,270677804003078
"New London, MN",62505,27,067,780400,3014,270677804003014
"New London, MN",62505,27,067,780400,3012,270677804003012
"New London, MN",62505,27,067,780400,3016,270677804003016
"New London, MN",62505,27,067,780300,3032,270677803003032
"New London, MN",62505,27,067,780300,2123,270677803002123
"New London, MN",62505,27,067,780400,3002,270677804003002
"New London, MN",62505,27,067,780400,3050,270677804003050
"New London, MN",62505,27,067,780400,3076,270677804003076
"New London, MN",62505,27,067,780400,3075,270677804003075
"New London, MN",62505,27,067,780400,3066,270677804003066
"New London, MN",62505,27,067,780400,3053,270677804003053
"New London, MN",62505,27,067,780400,3088,270677804003088
"New London, MN",62505,27,067,780400,3015,270677804003015
"New London, MN",62505,27,067,780400,2006,270677804002006
"New London, MN",62505,27,067,780400,3103,270677804003103
"New London, MN",62505,27,067,780400,3073,270677804003073
"New London, MN",62505,27,067,780400,3042,270677804003042
"New London, MN",62505,27,067,780400,3110,270677804003110
"New London, MN",62505,27,067,780400,3090,270677804003090
"New London, MN",62505,27,067,780400,3045,270677804003045
"New London, MN",62505,27,067,780300,2125,270677803002125
"New London, MN",62505,27,067,780300,2104,270677803002104
"New London, MN",62505,27,067,780300,2053,270677803002053
"New London, MN",62505,27,067,780300,2091,270677803002091
"New London, MN",62505,27,067,780300,2130,270677803002130
"New London, MN",62505,27,067,780400,3052,270677804003052
"New London, MN",62505,27,067,780400,3069,270677804003069
"New London, MN",62505,27,067,780400,3102,270677804003102
"New London, MN",62505,27,067,780400,3036,270677804003036
"New London, MN",62505,27,067,780400,3079,270677804003079
"New London, MN",62505,27,067,780300,2083,270677803002083
"New London, MN",62505,27,067,780300,2080,270677803002080
"New London, MN",62505,27,067,780300,2117,270677803002117
"New London, MN",62505,27,067,780300,1034,270677803001034
"New London, MN",62505,27,067,780400,3010,270677804003010
"New London, MN",62505,27,067,780300,1022,270677803001022
"New London, MN",62505,27,067,780300,2029,270677803002029
"New London, MN",62505,27,067,780400,3023,270677804003023
"New London, MN",62505,27,067,780400,3018,270677804003018
"New London, MN",62505,27,067,780300,3038,270677803003038
"New London, MN",62505,27,067,780300,3031,270677803003031
"New London, MN",62505,27,067,780400,3056,270677804003056
"New London, MN",62505,27,067,780300,2135,270677803002135
"New London, MN",62505,27,067,780300,2110,270677803002110
"New London, MN",62505,27,067,780400,3033,270677804003033
"New London, MN",62505,27,067,780300,2121,270677803002121
"New London, MN",62505,27,067,780300,2023,270677803002023
"New London, MN",62505,27,067,780300,2085,270677803002085
"New London, MN",62505,27,067,780300,2041,270677803002041
"New London, MN",62505,27,067,780300,2065,270677803002065
"New London, MN",62505,27,067,780300,2084,270677803002084
"New London, MN",62505,27,067,780300,2128,270677803002128
"New London, MN",62505,27,067,780300,2093,270677803002093
"New London, MN",62505,27,067,780300,3009,270677803003009
"New London, MN",62505,27,067,780300,2070,270677803002070
"New London, MN",62505,27,067,780400,3070,270677804003070
"New London, MN",62505,27,067,780400,3064,270677804003064
"New London, MN",62505,27,067,780300,1024,270677803001024
"New London, MN",62505,27,067,780400,3005,270677804003005
"New London, MN",62505,27,067,780300,3036,270677803003036
"New London, MN",62505,27,067,780300,1020,270677803001020
"New London, MN",62505,27,067,780300,3029,270677803003029
"New London, MN",62505,27,067,780300,2108,270677803002108
"New London, MN",62505,27,067,780100,2059,270677801002059
"New London, MN",62505,27,067,780400,3094,270677804003094
"New London, MN",62505,27,067,780400,3072,270677804003072
"New London, MN",62505,27,067,780400,3047,270677804003047
"New London, MN",62505,27,067,780100,2075,270677801002075
"New London, MN",62505,27,067,780100,2065,270677801002065
"New London, MN",62505,27,067,780400,3008,270677804003008
"New London, MN",62505,27,067,780400,3035,270677804003035
"New London, MN",62505,27,067,780400,3093,270677804003093
"New London, MN",62505,27,067,780400,3054,270677804003054
"New London, MN",62505,27,067,780400,3098,270677804003098
"New London, MN",62505,27,067,780400,3089,270677804003089
"New London, MN",62505,27,067,780400,3096,270677804003096
"New London, MN",62505,27,067,780400,3068,270677804003068
"New London, MN",62505,27,067,780400,3046,270677804003046
"New London, MN",62505,27,067,780100,2063,270677801002063
"New London, MN",62505,27,067,780400,3077,270677804003077
"New London, MN",62505,27,067,780400,3113,270677804003113
"New London, MN",62505,27,067,780400,3048,270677804003048
"New London, MN",62505,27,067,780400,3091,270677804003091
"New London, MN",62505,27,067,780400,3071,270677804003071
"New London, MN",62505,27,067,780300,2054,270677803002054
"New London, MN",62505,27,067,780300,2057,270677803002057
"New London, MN",62505,27,067,780300,2052,270677803002052
