ua_name,ua_id,state,county,tract,block,block_geoid
"Woodruff, SC",97102,45,083,023600,1038,450830236001038
"Woodruff, SC",97102,45,083,023600,5005,450830236005005
"Woodruff, SC",97102,45,083,023600,2001,450830236002001
"Woodruff, SC",97102,45,083,023600,1055,450830236001055
"Woodruff, SC",97102,45,083,023600,1053,450830236001053
"Woodruff, SC",97102,45,083,023600,2020,450830236002020
"Woodruff, SC",97102,45,083,023600,2018,450830236002018
"Woodruff, SC",97102,45,083,023600,4044,450830236004044
"Woodruff, SC",97102,45,083,023600,3002,450830236003002
"Woodruff, SC",97102,45,083,023600,4060,450830236004060
"Woodruff, SC",97102,45,083,023600,3013,450830236003013
"Woodruff, SC",97102,45,083,023600,3041,450830236003041
"Woodruff, SC",97102,45,083,023600,1028,450830236001028
"Woodruff, SC",97102,45,083,023600,1041,450830236001041
"Woodruff, SC",97102,45,083,023600,1051,450830236001051
"Woodruff, SC",97102,45,083,023600,2015,450830236002015
"Woodruff, SC",97102,45,083,023600,2013,450830236002013
"Woodruff, SC",97102,45,083,023600,4059,450830236004059
"Woodruff, SC",97102,45,083,023600,2005,450830236002005
"Woodruff, SC",97102,45,083,023600,4037,450830236004037
"Woodruff, SC",97102,45,083,023600,2007,450830236002007
"Woodruff, SC",97102,45,083,023600,4038,450830236004038
"Woodruff, SC",97102,45,083,023600,5011,450830236005011
"Woodruff, SC",97102,45,083,023600,3020,450830236003020
"Woodruff, SC",97102,45,083,023600,3018,450830236003018
"Woodruff, SC",97102,45,083,023600,5032,450830236005032
"Woodruff, SC",97102,45,083,023600,4040,450830236004040
"Woodruff, SC",97102,45,083,023600,4017,450830236004017
"Woodruff, SC",97102,45,083,023600,5010,450830236005010
"Woodruff, SC",97102,45,083,023600,1008,450830236001008
"Woodruff, SC",97102,45,083,023600,1042,450830236001042
"Woodruff, SC",97102,45,083,023600,4036,450830236004036
"Woodruff, SC",97102,45,083,023600,1039,450830236001039
"Woodruff, SC",97102,45,083,023500,3041,450830235003041
"Woodruff, SC",97102,45,083,023600,5004,450830236005004
"Woodruff, SC",97102,45,083,023600,3031,450830236003031
"Woodruff, SC",97102,45,083,023600,3010,450830236003010
"Woodruff, SC",97102,45,083,023500,3040,450830235003040
"Woodruff, SC",97102,45,083,023600,4052,450830236004052
"Woodruff, SC",97102,45,083,023500,3093,450830235003093
"Woodruff, SC",97102,45,083,023600,1016,450830236001016
"Woodruff, SC",97102,45,083,023600,1030,450830236001030
"Woodruff, SC",97102,45,083,023600,1009,450830236001009
"Woodruff, SC",97102,45,083,023600,1045,450830236001045
"Woodruff, SC",97102,45,083,023600,2002,450830236002002
"Woodruff, SC",97102,45,083,023600,4030,450830236004030
"Woodruff, SC",97102,45,083,023600,5016,450830236005016
"Woodruff, SC",97102,45,083,023600,5009,450830236005009
"Woodruff, SC",97102,45,083,023600,2006,450830236002006
"Woodruff, SC",97102,45,083,023600,3012,450830236003012
"Woodruff, SC",97102,45,083,023600,4050,450830236004050
"Woodruff, SC",97102,45,083,023600,3024,450830236003024
"Woodruff, SC",97102,45,083,023600,3028,450830236003028
"Woodruff, SC",97102,45,083,023600,5017,450830236005017
"Woodruff, SC",97102,45,083,023600,1035,450830236001035
"Woodruff, SC",97102,45,083,023600,4055,450830236004055
"Woodruff, SC",97102,45,083,023600,4005,450830236004005
"Woodruff, SC",97102,45,083,023600,4039,450830236004039
"Woodruff, SC",97102,45,083,023600,3015,450830236003015
"Woodruff, SC",97102,45,083,023600,5002,450830236005002
"Woodruff, SC",97102,45,083,023600,5013,450830236005013
"Woodruff, SC",97102,45,083,023600,1023,450830236001023
"Woodruff, SC",97102,45,083,023600,1029,450830236001029
"Woodruff, SC",97102,45,083,023600,2011,450830236002011
"Woodruff, SC",97102,45,083,023600,2014,450830236002014
"Woodruff, SC",97102,45,083,023600,2004,450830236002004
"Woodruff, SC",97102,45,083,023600,3006,450830236003006
"Woodruff, SC",97102,45,083,023600,3022,450830236003022
"Woodruff, SC",97102,45,083,023600,1013,450830236001013
"Woodruff, SC",97102,45,083,023600,1006,450830236001006
"Woodruff, SC",97102,45,083,023600,5007,450830236005007
"Woodruff, SC",97102,45,083,023600,3027,450830236003027
"Woodruff, SC",97102,45,083,023600,1036,450830236001036
"Woodruff, SC",97102,45,083,023600,1037,450830236001037
"Woodruff, SC",97102,45,083,023600,3005,450830236003005
"Woodruff, SC",97102,45,083,023600,4043,450830236004043
"Woodruff, SC",97102,45,083,023600,3011,450830236003011
"Woodruff, SC",97102,45,083,023600,4011,450830236004011
"Woodruff, SC",97102,45,083,023600,1020,450830236001020
"Woodruff, SC",97102,45,083,023600,1027,450830236001027
"Woodruff, SC",97102,45,083,023600,1033,450830236001033
"Woodruff, SC",97102,45,083,023600,3043,450830236003043
"Woodruff, SC",97102,45,083,023600,4047,450830236004047
