ua_name,ua_id,state,county,tract,block,block_geoid
"Lawton, OK",48394,40,031,002401,1150,400310024011150
"Lawton, OK",48394,40,031,002401,1111,400310024011111
"Lawton, OK",48394,40,031,002404,1044,400310024041044
"Lawton, OK",48394,40,031,002404,1016,400310024041016
"Lawton, OK",48394,40,031,002403,2060,400310024032060
"Lawton, OK",48394,40,031,002401,1134,400310024011134
"Lawton, OK",48394,40,031,002404,1178,400310024041178
"Lawton, OK",48394,40,031,002404,1051,400310024041051
"Lawton, OK",48394,40,031,001902,1128,400310019021128
"Lawton, OK",48394,40,031,002500,2024,400310025002024
"Lawton, OK",48394,40,031,002500,1017,400310025001017
"Lawton, OK",48394,40,031,001400,2032,400310014002032
"Lawton, OK",48394,40,031,002500,2115,400310025002115
"Lawton, OK",48394,40,031,002500,2126,400310025002126
"Lawton, OK",48394,40,031,000401,4003,400310004014003
"Lawton, OK",48394,40,031,000501,2009,400310005012009
"Lawton, OK",48394,40,031,000401,1016,400310004011016
"Lawton, OK",48394,40,031,000401,1015,400310004011015
"Lawton, OK",48394,40,031,000401,1013,400310004011013
"Lawton, OK",48394,40,031,000300,2026,400310003002026
"Lawton, OK",48394,40,031,000501,2023,400310005012023
"Lawton, OK",48394,40,031,000501,2024,400310005012024
"Lawton, OK",48394,40,031,002005,2027,400310020052027
"Lawton, OK",48394,40,031,002005,2006,400310020052006
"Lawton, OK",48394,40,031,002005,3000,400310020053000
"Lawton, OK",48394,40,031,002005,3013,400310020053013
"Lawton, OK",48394,40,031,002004,1004,400310020041004
"Lawton, OK",48394,40,031,002001,2019,400310020012019
"Lawton, OK",48394,40,031,000800,2051,400310008002051
"Lawton, OK",48394,40,031,000600,1021,400310006001021
"Lawton, OK",48394,40,031,001600,2069,400310016002069
"Lawton, OK",48394,40,031,002500,1000,400310025001000
"Lawton, OK",48394,40,031,002500,2023,400310025002023
"Lawton, OK",48394,40,031,002500,2020,400310025002020
"Lawton, OK",48394,40,031,002500,2021,400310025002021
"Lawton, OK",48394,40,031,002500,2081,400310025002081
"Lawton, OK",48394,40,031,002500,2067,400310025002067
"Lawton, OK",48394,40,031,002500,2030,400310025002030
"Lawton, OK",48394,40,031,001600,2042,400310016002042
"Lawton, OK",48394,40,031,000200,3001,400310002003001
"Lawton, OK",48394,40,031,000401,4011,400310004014011
"Lawton, OK",48394,40,031,000300,3024,400310003003024
"Lawton, OK",48394,40,031,000401,4006,400310004014006
"Lawton, OK",48394,40,031,000401,5030,400310004015030
"Lawton, OK",48394,40,031,000401,5010,400310004015010
"Lawton, OK",48394,40,031,001700,3053,400310017003053
"Lawton, OK",48394,40,031,001700,2034,400310017002034
"Lawton, OK",48394,40,031,002500,2151,400310025002151
"Lawton, OK",48394,40,031,002500,2149,400310025002149
"Lawton, OK",48394,40,031,002500,2145,400310025002145
"Lawton, OK",48394,40,031,002500,2167,400310025002167
"Lawton, OK",48394,40,031,001902,1021,400310019021021
"Lawton, OK",48394,40,031,001902,1181,400310019021181
"Lawton, OK",48394,40,031,001902,1152,400310019021152
"Lawton, OK",48394,40,031,002500,2038,400310025002038
"Lawton, OK",48394,40,031,002500,2046,400310025002046
"Lawton, OK",48394,40,031,002500,2043,400310025002043
"Lawton, OK",48394,40,031,002500,1014,400310025001014
"Lawton, OK",48394,40,031,002500,2025,400310025002025
"Lawton, OK",48394,40,031,001400,2004,400310014002004
"Lawton, OK",48394,40,031,001902,1049,400310019021049
"Lawton, OK",48394,40,031,002500,2075,400310025002075
"Lawton, OK",48394,40,031,001400,2005,400310014002005
"Lawton, OK",48394,40,031,001400,1018,400310014001018
"Lawton, OK",48394,40,031,001400,2035,400310014002035
"Lawton, OK",48394,40,031,002500,1031,400310025001031
"Lawton, OK",48394,40,031,002500,2086,400310025002086
"Lawton, OK",48394,40,031,002500,2127,400310025002127
"Lawton, OK",48394,40,031,000300,4016,400310003004016
"Lawton, OK",48394,40,031,000300,4019,400310003004019
"Lawton, OK",48394,40,031,000300,3006,400310003003006
"Lawton, OK",48394,40,031,000401,1001,400310004011001
"Lawton, OK",48394,40,031,000401,1014,400310004011014
"Lawton, OK",48394,40,031,000501,2026,400310005012026
"Lawton, OK",48394,40,031,000501,2007,400310005012007
"Lawton, OK",48394,40,031,000501,2001,400310005012001
"Lawton, OK",48394,40,031,000501,2000,400310005012000
"Lawton, OK",48394,40,031,000200,1000,400310002001000
"Lawton, OK",48394,40,031,000100,1004,400310001001004
"Lawton, OK",48394,40,031,000401,5004,400310004015004
"Lawton, OK",48394,40,031,000300,4003,400310003004003
"Lawton, OK",48394,40,031,000700,2034,400310007002034
"Lawton, OK",48394,40,031,000300,1007,400310003001007
"Lawton, OK",48394,40,031,001700,3013,400310017003013
"Lawton, OK",48394,40,031,000300,1010,400310003001010
"Lawton, OK",48394,40,031,000300,3013,400310003003013
"Lawton, OK",48394,40,031,000300,3010,400310003003010
"Lawton, OK",48394,40,031,000100,1030,400310001001030
"Lawton, OK",48394,40,031,000100,1065,400310001001065
"Lawton, OK",48394,40,031,000100,1085,400310001001085
"Lawton, OK",48394,40,031,000100,1044,400310001001044
"Lawton, OK",48394,40,031,000100,1074,400310001001074
"Lawton, OK",48394,40,031,000100,1071,400310001001071
"Lawton, OK",48394,40,031,000100,1073,400310001001073
"Lawton, OK",48394,40,031,000403,2059,400310004032059
"Lawton, OK",48394,40,031,000403,2063,400310004032063
"Lawton, OK",48394,40,031,000403,2041,400310004032041
"Lawton, OK",48394,40,031,000502,3006,400310005023006
"Lawton, OK",48394,40,031,000502,3016,400310005023016
"Lawton, OK",48394,40,031,001600,2020,400310016002020
"Lawton, OK",48394,40,031,001600,1012,400310016001012
"Lawton, OK",48394,40,031,002404,2181,400310024042181
"Lawton, OK",48394,40,031,002404,2038,400310024042038
"Lawton, OK",48394,40,031,002404,2208,400310024042208
"Lawton, OK",48394,40,031,002404,1082,400310024041082
"Lawton, OK",48394,40,031,002403,2069,400310024032069
"Lawton, OK",48394,40,031,002403,2071,400310024032071
"Lawton, OK",48394,40,031,002404,1103,400310024041103
"Lawton, OK",48394,40,031,002404,2165,400310024042165
"Lawton, OK",48394,40,031,002401,1123,400310024011123
"Lawton, OK",48394,40,031,002401,1138,400310024011138
"Lawton, OK",48394,40,031,002401,1135,400310024011135
"Lawton, OK",48394,40,031,002401,1140,400310024011140
"Lawton, OK",48394,40,031,002401,1139,400310024011139
"Lawton, OK",48394,40,031,002401,2301,400310024012301
"Lawton, OK",48394,40,031,002404,1116,400310024041116
"Lawton, OK",48394,40,031,002404,1120,400310024041120
"Lawton, OK",48394,40,031,000403,2088,400310004032088
"Lawton, OK",48394,40,031,000300,2024,400310003002024
"Lawton, OK",48394,40,031,001400,2027,400310014002027
"Lawton, OK",48394,40,031,000100,3012,400310001003012
"Lawton, OK",48394,40,031,000100,3008,400310001003008
"Lawton, OK",48394,40,031,000800,2038,400310008002038
"Lawton, OK",48394,40,031,000800,2049,400310008002049
"Lawton, OK",48394,40,031,000800,2046,400310008002046
"Lawton, OK",48394,40,031,000800,2047,400310008002047
"Lawton, OK",48394,40,031,000100,2009,400310001002009
"Lawton, OK",48394,40,031,000100,2017,400310001002017
"Lawton, OK",48394,40,031,000800,1023,400310008001023
"Lawton, OK",48394,40,031,000800,1025,400310008001025
"Lawton, OK",48394,40,031,000800,1031,400310008001031
"Lawton, OK",48394,40,031,000900,1013,400310009001013
"Lawton, OK",48394,40,031,000800,1019,400310008001019
"Lawton, OK",48394,40,031,001000,2000,400310010002000
"Lawton, OK",48394,40,031,001000,1028,400310010001028
"Lawton, OK",48394,40,031,000502,3061,400310005023061
"Lawton, OK",48394,40,031,000502,1007,400310005021007
