ua_name,ua_id,state,county,tract,block,block_geoid,pop
"Heyworth, IL",38580,17,113,5400,6012,171130054006012,33
"Heyworth, IL",38580,17,113,5400,2017,171130054002017,2
"Heyworth, IL",38580,17,113,5400,6010,171130054006010,6
"Heyworth, IL",38580,17,113,5400,5134,171130054005134,0
"Heyworth, IL",38580,17,113,5400,2021,171130054002021,26
"Heyworth, IL",38580,17,113,5400,6024,171130054006024,0
"Heyworth, IL",38580,17,113,5400,2020,171130054002020,61
"Heyworth, IL",38580,17,113,5400,2024,171130054002024,27
"Heyworth, IL",38580,17,113,5400,2040,171130054002040,54
"Heyworth, IL",38580,17,113,5400,2051,171130054002051,18
"Heyworth, IL",38580,17,113,5400,6035,171130054006035,0
"Heyworth, IL",38580,17,113,5400,2049,171130054002049,20
"Heyworth, IL",38580,17,113,5400,6052,171130054006052,17
"Heyworth, IL",38580,17,113,5400,3101,171130054003101,77
"Heyworth, IL",38580,17,113,5400,6017,171130054006017,35
"Heyworth, IL",38580,17,113,5400,3098,171130054003098,49
"Heyworth, IL",38580,17,113,5400,2010,171130054002010,15
"Heyworth, IL",38580,17,113,5400,5049,171130054005049,0
"Heyworth, IL",38580,17,113,5400,2068,171130054002068,0
"Heyworth, IL",38580,17,113,5400,2041,171130054002041,62
"Heyworth, IL",38580,17,113,5400,6027,171130054006027,34
"Heyworth, IL",38580,17,113,5400,2039,171130054002039,12
"Heyworth, IL",38580,17,113,5400,2044,171130054002044,30
"Heyworth, IL",38580,17,113,5400,6034,171130054006034,0
"Heyworth, IL",38580,17,113,5400,6013,171130054006013,38
"Heyworth, IL",38580,17,113,5400,5042,171130054005042,33
"Heyworth, IL",38580,17,113,5400,2018,171130054002018,7
"Heyworth, IL",38580,17,113,5400,5045,171130054005045,0
"Heyworth, IL",38580,17,113,5400,6006,171130054006006,90
"Heyworth, IL",38580,17,113,5400,2067,171130054002067,0
"Heyworth, IL",38580,17,113,5400,6032,171130054006032,0
"Heyworth, IL",38580,17,113,5400,6033,171130054006033,26
"Heyworth, IL",38580,17,113,5400,6031,171130054006031,35
"Heyworth, IL",38580,17,113,5400,2050,171130054002050,14
"Heyworth, IL",38580,17,113,5400,6029,171130054006029,166
"Heyworth, IL",38580,17,113,5400,2004,171130054002004,0
"Heyworth, IL",38580,17,113,5400,6004,171130054006004,173
"Heyworth, IL",38580,17,113,5400,6016,171130054006016,34
"Heyworth, IL",38580,17,113,5400,6003,171130054006003,0
"Heyworth, IL",38580,17,113,5400,6022,171130054006022,41
"Heyworth, IL",38580,17,113,5400,2057,171130054002057,0
"Heyworth, IL",38580,17,113,5400,2036,171130054002036,43
"Heyworth, IL",38580,17,113,5400,6005,171130054006005,100
"Heyworth, IL",38580,17,113,5400,6021,171130054006021,35
"Heyworth, IL",38580,17,113,5400,6015,171130054006015,39
"Heyworth, IL",38580,17,113,5400,2009,171130054002009,118
"Heyworth, IL",38580,17,113,5400,2035,171130054002035,0
"Heyworth, IL",38580,17,113,5400,2023,171130054002023,22
"Heyworth, IL",38580,17,113,5400,6036,171130054006036,23
"Heyworth, IL",38580,17,113,5400,2043,171130054002043,27
"Heyworth, IL",38580,17,113,5400,6041,171130054006041,38
"Heyworth, IL",38580,17,113,5400,6014,171130054006014,225
"Heyworth, IL",38580,17,113,5400,2037,171130054002037,4
"Heyworth, IL",38580,17,113,5400,2011,171130054002011,62
"Heyworth, IL",38580,17,113,5400,2026,171130054002026,0
"Heyworth, IL",38580,17,113,5400,6019,171130054006019,36
