ua_name,ua_id,state,county,tract,block,block_geoid,pop
"East Stroudsburg, PA--NJ",25849,34,41,31200,1132,340410312001132,0
"East Stroudsburg, PA--NJ",25849,34,41,31200,1137,340410312001137,0
"East Stroudsburg, PA--NJ",25849,34,41,31200,1108,340410312001108,0
"East Stroudsburg, PA--NJ",25849,34,41,31200,1016,340410312001016,0
"East Stroudsburg, PA--NJ",25849,34,41,31200,1113,340410312001113,0
"East Stroudsburg, PA--NJ",25849,34,41,31101,1065,340410311011065,0
"East Stroudsburg, PA--NJ",25849,34,41,31200,1095,340410312001095,0
"East Stroudsburg, PA--NJ",25849,34,41,31200,1081,340410312001081,0
"East Stroudsburg, PA--NJ",25849,34,41,31200,1027,340410312001027,0
"East Stroudsburg, PA--NJ",25849,34,41,31200,1114,340410312001114,0
"East Stroudsburg, PA--NJ",25849,34,41,31200,1130,340410312001130,1
"East Stroudsburg, PA--NJ",25849,34,41,31200,1111,340410312001111,51
"East Stroudsburg, PA--NJ",25849,34,41,31200,1110,340410312001110,23
"East Stroudsburg, PA--NJ",25849,34,41,31200,1103,340410312001103,39
"East Stroudsburg, PA--NJ",25849,34,41,31200,2014,340410312002014,7
"East Stroudsburg, PA--NJ",25849,34,41,31200,1129,340410312001129,14
"East Stroudsburg, PA--NJ",25849,34,41,31200,1028,340410312001028,1
"East Stroudsburg, PA--NJ",25849,34,41,31200,1102,340410312001102,30
"East Stroudsburg, PA--NJ",25849,34,41,31200,1096,340410312001096,0
"East Stroudsburg, PA--NJ",25849,34,41,31101,1073,340410311011073,0
"East Stroudsburg, PA--NJ",25849,34,41,31101,1067,340410311011067,0
"East Stroudsburg, PA--NJ",25849,34,41,31101,1075,340410311011075,0
"East Stroudsburg, PA--NJ",25849,34,41,31200,1098,340410312001098,0
"East Stroudsburg, PA--NJ",25849,34,41,31200,1029,340410312001029,0
"East Stroudsburg, PA--NJ",25849,34,41,31200,1012,340410312001012,0
"East Stroudsburg, PA--NJ",25849,34,41,31200,2016,340410312002016,0
"East Stroudsburg, PA--NJ",25849,34,41,31200,1015,340410312001015,0
