ua_name,ua_id,state,county,tract,block,block_geoid,pop
"Moore Haven, FL",59005,12,43,200,4052,120430002004052,4
"Moore Haven, FL",59005,12,43,200,5047,120430002005047,0
"Moore Haven, FL",59005,12,43,300,2079,120430003002079,18
"Moore Haven, FL",59005,12,43,200,4056,120430002004056,63
"Moore Haven, FL",59005,12,43,200,4037,120430002004037,56
"Moore Haven, FL",59005,12,43,200,4034,120430002004034,14
"Moore Haven, FL",59005,12,43,200,5007,120430002005007,12
"Moore Haven, FL",59005,12,43,300,1040,120430003001040,0
"Moore Haven, FL",59005,12,43,200,5002,120430002005002,0
"Moore Haven, FL",59005,12,43,200,4015,120430002004015,0
"Moore Haven, FL",59005,12,43,200,4061,120430002004061,4
"Moore Haven, FL",59005,12,43,200,5021,120430002005021,0
"Moore Haven, FL",59005,12,43,200,5068,120430002005068,15
"Moore Haven, FL",59005,12,43,200,5074,120430002005074,28
"Moore Haven, FL",59005,12,43,200,5040,120430002005040,0
"Moore Haven, FL",59005,12,43,200,5086,120430002005086,28
"Moore Haven, FL",59005,12,43,200,5080,120430002005080,37
"Moore Haven, FL",59005,12,43,200,1088,120430002001088,55
"Moore Haven, FL",59005,12,43,300,1032,120430003001032,0
"Moore Haven, FL",59005,12,43,200,4014,120430002004014,6
"Moore Haven, FL",59005,12,43,200,5014,120430002005014,22
"Moore Haven, FL",59005,12,43,300,1048,120430003001048,11
"Moore Haven, FL",59005,12,43,300,2088,120430003002088,16
"Moore Haven, FL",59005,12,43,300,2089,120430003002089,10
"Moore Haven, FL",59005,12,43,200,4028,120430002004028,3
"Moore Haven, FL",59005,12,43,200,5077,120430002005077,4
"Moore Haven, FL",59005,12,43,200,4021,120430002004021,33
"Moore Haven, FL",59005,12,43,200,5085,120430002005085,13
"Moore Haven, FL",59005,12,43,300,2086,120430003002086,16
"Moore Haven, FL",59005,12,43,200,4022,120430002004022,13
"Moore Haven, FL",59005,12,43,200,4063,120430002004063,5
"Moore Haven, FL",59005,12,43,200,1021,120430002001021,0
"Moore Haven, FL",59005,12,43,200,5064,120430002005064,30
"Moore Haven, FL",59005,12,43,200,4057,120430002004057,21
"Moore Haven, FL",59005,12,43,200,4012,120430002004012,13
"Moore Haven, FL",59005,12,43,200,4030,120430002004030,5
"Moore Haven, FL",59005,12,43,200,5008,120430002005008,10
"Moore Haven, FL",59005,12,43,200,5034,120430002005034,0
