ua_name,ua_id,state,county,tract,block,block_geoid,pop
"Sullivan City, TX",85492,48,215,24201,3031,482150242013031,89
"Sullivan City, TX",85492,48,215,24201,1011,482150242011011,54
"Sullivan City, TX",85492,48,215,24201,3048,482150242013048,35
"Sullivan City, TX",85492,48,215,24201,3019,482150242013019,0
"Sullivan City, TX",85492,48,215,24201,3041,482150242013041,0
"Sullivan City, TX",85492,48,215,24201,1018,482150242011018,0
"Sullivan City, TX",85492,48,215,24201,1079,482150242011079,19
"Sullivan City, TX",85492,48,215,24201,2254,482150242012254,247
"Sullivan City, TX",85492,48,215,24201,1014,482150242011014,7
"Sullivan City, TX",85492,48,215,24201,1007,482150242011007,80
"Sullivan City, TX",85492,48,215,24201,1019,482150242011019,0
"Sullivan City, TX",85492,48,215,24201,3094,482150242013094,1
"Sullivan City, TX",85492,48,215,24201,3036,482150242013036,16
"Sullivan City, TX",85492,48,215,24201,1100,482150242011100,0
"Sullivan City, TX",85492,48,215,24201,1000,482150242011000,100
"Sullivan City, TX",85492,48,215,24201,3045,482150242013045,0
"Sullivan City, TX",85492,48,215,24201,1038,482150242011038,0
"Sullivan City, TX",85492,48,215,24201,3093,482150242013093,10
"Sullivan City, TX",85492,48,215,24201,3099,482150242013099,22
"Sullivan City, TX",85492,48,215,24201,1002,482150242011002,417
"Sullivan City, TX",85492,48,215,24201,1075,482150242011075,0
"Sullivan City, TX",85492,48,215,24201,3029,482150242013029,0
"Sullivan City, TX",85492,48,215,24201,1008,482150242011008,0
"Sullivan City, TX",85492,48,215,24201,1090,482150242011090,27
"Sullivan City, TX",85492,48,215,24201,1092,482150242011092,0
"Sullivan City, TX",85492,48,215,24201,1099,482150242011099,17
"Sullivan City, TX",85492,48,215,24201,3053,482150242013053,0
"Sullivan City, TX",85492,48,215,24201,3043,482150242013043,57
"Sullivan City, TX",85492,48,215,24201,1121,482150242011121,0
"Sullivan City, TX",85492,48,215,24201,2253,482150242012253,310
"Sullivan City, TX",85492,48,215,24201,1022,482150242011022,0
"Sullivan City, TX",85492,48,215,24201,1009,482150242011009,77
"Sullivan City, TX",85492,48,215,24201,1010,482150242011010,45
"Sullivan City, TX",85492,48,215,24201,3040,482150242013040,0
"Sullivan City, TX",85492,48,215,24201,1088,482150242011088,33
"Sullivan City, TX",85492,48,215,24201,3037,482150242013037,13
"Sullivan City, TX",85492,48,215,24201,1035,482150242011035,11
"Sullivan City, TX",85492,48,215,24201,1097,482150242011097,12
"Sullivan City, TX",85492,48,215,24201,1111,482150242011111,0
"Sullivan City, TX",85492,48,215,24201,3035,482150242013035,0
"Sullivan City, TX",85492,48,215,24201,3026,482150242013026,0
"Sullivan City, TX",85492,48,215,24201,3027,482150242013027,0
"Sullivan City, TX",85492,48,215,24201,1006,482150242011006,108
"Sullivan City, TX",85492,48,215,24201,3032,482150242013032,130
"Sullivan City, TX",85492,48,215,24201,3034,482150242013034,117
"Sullivan City, TX",85492,48,215,24201,2259,482150242012259,0
"Sullivan City, TX",85492,48,215,24201,1001,482150242011001,60
"Sullivan City, TX",85492,48,215,24201,1174,482150242011174,9
"Sullivan City, TX",85492,48,215,24201,3016,482150242013016,235
"Sullivan City, TX",85492,48,215,24201,3033,482150242013033,61
"Sullivan City, TX",85492,48,215,24201,3022,482150242013022,78
"Sullivan City, TX",85492,48,215,24201,3044,482150242013044,0
"Sullivan City, TX",85492,48,215,24201,3025,482150242013025,0
"Sullivan City, TX",85492,48,215,24201,3042,482150242013042,0
"Sullivan City, TX",85492,48,215,24201,2252,482150242012252,494
"Sullivan City, TX",85492,48,215,24201,3020,482150242013020,0
"Sullivan City, TX",85492,48,215,24201,3024,482150242013024,528
"Sullivan City, TX",85492,48,215,24201,3021,482150242013021,160
"Sullivan City, TX",85492,48,215,24201,3015,482150242013015,131
"Sullivan City, TX",85492,48,215,24201,1033,482150242011033,35
"Sullivan City, TX",85492,48,215,24201,1122,482150242011122,0
"Sullivan City, TX",85492,48,215,24201,1091,482150242011091,28
"Sullivan City, TX",85492,48,215,24201,1120,482150242011120,6
"Sullivan City, TX",85492,48,215,24201,1003,482150242011003,0
"Sullivan City, TX",85492,48,215,24201,3028,482150242013028,122
"Sullivan City, TX",85492,48,215,24201,1087,482150242011087,30
"Sullivan City, TX",85492,48,215,24201,1109,482150242011109,0
"Sullivan City, TX",85492,48,215,24201,1089,482150242011089,19
"Sullivan City, TX",85492,48,215,24201,1098,482150242011098,26
"Sullivan City, TX",85492,48,215,24201,1110,482150242011110,8
"Sullivan City, TX",85492,48,215,24201,1113,482150242011113,32
"Sullivan City, TX",85492,48,215,24201,1169,482150242011169,32
"Sullivan City, TX",85492,48,215,24201,1020,482150242011020,174
"Sullivan City, TX",85492,48,215,24201,3018,482150242013018,0
"Sullivan City, TX",85492,48,215,24201,1015,482150242011015,101
"Sullivan City, TX",85492,48,215,24201,1016,482150242011016,171
"Sullivan City, TX",85492,48,215,24201,2256,482150242012256,271
"Sullivan City, TX",85492,48,215,24201,3052,482150242013052,0
"Sullivan City, TX",85492,48,215,24201,3038,482150242013038,0
"Sullivan City, TX",85492,48,215,24201,3039,482150242013039,0
"Sullivan City, TX",85492,48,215,24201,3095,482150242013095,0
"Sullivan City, TX",85492,48,215,24201,1101,482150242011101,0
"Sullivan City, TX",85492,48,215,24201,1114,482150242011114,38
"Sullivan City, TX",85492,48,215,24201,3049,482150242013049,19
"Sullivan City, TX",85492,48,215,24201,2099,482150242012099,67
"Sullivan City, TX",85492,48,215,24201,3030,482150242013030,219
"Sullivan City, TX",85492,48,215,24201,1004,482150242011004,24
"Sullivan City, TX",85492,48,215,24201,2258,482150242012258,109
"Sullivan City, TX",85492,48,215,24201,2098,482150242012098,84
"Sullivan City, TX",85492,48,215,24201,1017,482150242011017,30
"Sullivan City, TX",85492,48,215,24201,1166,482150242011166,0
"Sullivan City, TX",85492,48,215,24201,1013,482150242011013,0
"Sullivan City, TX",85492,48,215,24201,1112,482150242011112,10
"Sullivan City, TX",85492,48,215,24201,1012,482150242011012,0
"Sullivan City, TX",85492,48,215,24201,1084,482150242011084,18
"Sullivan City, TX",85492,48,215,24201,1034,482150242011034,40
"Sullivan City, TX",85492,48,427,950402,2377,484279504022377,0
"Sullivan City, TX",85492,48,427,950401,3010,484279504013010,25
"Sullivan City, TX",85492,48,427,950401,3002,484279504013002,141
