ua_name,ua_id,state,county,tract,block,block_geoid,pop
"Willcox, AZ",95347,4,3,202,3046,40030002023046,21
"Willcox, AZ",95347,4,3,202,2049,40030002022049,0
"Willcox, AZ",95347,4,3,202,2042,40030002022042,33
"Willcox, AZ",95347,4,3,202,1019,40030002021019,0
"Willcox, AZ",95347,4,3,202,3030,40030002023030,14
"Willcox, AZ",95347,4,3,202,4041,40030002024041,0
"Willcox, AZ",95347,4,3,202,2037,40030002022037,34
"Willcox, AZ",95347,4,3,202,4000,40030002024000,2
"Willcox, AZ",95347,4,3,202,2051,40030002022051,0
"Willcox, AZ",95347,4,3,202,2039,40030002022039,21
"Willcox, AZ",95347,4,3,202,1051,40030002021051,0
"Willcox, AZ",95347,4,3,202,3087,40030002023087,1
"Willcox, AZ",95347,4,3,202,4135,40030002024135,24
"Willcox, AZ",95347,4,3,202,2041,40030002022041,19
"Willcox, AZ",95347,4,3,202,2044,40030002022044,0
"Willcox, AZ",95347,4,3,202,3061,40030002023061,22
"Willcox, AZ",95347,4,3,202,3095,40030002023095,13
"Willcox, AZ",95347,4,3,202,4043,40030002024043,41
"Willcox, AZ",95347,4,3,202,4038,40030002024038,1
"Willcox, AZ",95347,4,3,202,3076,40030002023076,9
"Willcox, AZ",95347,4,3,202,4042,40030002024042,216
"Willcox, AZ",95347,4,3,202,3037,40030002023037,0
"Willcox, AZ",95347,4,3,202,2033,40030002022033,20
"Willcox, AZ",95347,4,3,202,3088,40030002023088,0
"Willcox, AZ",95347,4,3,202,2047,40030002022047,1
"Willcox, AZ",95347,4,3,202,4137,40030002024137,38
"Willcox, AZ",95347,4,3,202,3057,40030002023057,24
"Willcox, AZ",95347,4,3,202,3055,40030002023055,13
"Willcox, AZ",95347,4,3,202,2009,40030002022009,10
"Willcox, AZ",95347,4,3,202,3092,40030002023092,12
"Willcox, AZ",95347,4,3,202,1032,40030002021032,16
"Willcox, AZ",95347,4,3,202,2023,40030002022023,25
"Willcox, AZ",95347,4,3,202,1038,40030002021038,24
"Willcox, AZ",95347,4,3,202,1041,40030002021041,0
"Willcox, AZ",95347,4,3,202,3091,40030002023091,0
"Willcox, AZ",95347,4,3,202,1000,40030002021000,214
"Willcox, AZ",95347,4,3,202,1023,40030002021023,29
"Willcox, AZ",95347,4,3,202,1026,40030002021026,0
"Willcox, AZ",95347,4,3,202,1007,40030002021007,47
"Willcox, AZ",95347,4,3,202,3040,40030002023040,132
"Willcox, AZ",95347,4,3,202,1039,40030002021039,24
"Willcox, AZ",95347,4,3,202,1052,40030002021052,0
"Willcox, AZ",95347,4,3,202,2016,40030002022016,15
"Willcox, AZ",95347,4,3,202,1044,40030002021044,0
"Willcox, AZ",95347,4,3,202,1014,40030002021014,6
"Willcox, AZ",95347,4,3,202,1013,40030002021013,17
"Willcox, AZ",95347,4,3,202,1018,40030002021018,12
"Willcox, AZ",95347,4,3,202,1005,40030002021005,40
"Willcox, AZ",95347,4,3,202,1017,40030002021017,16
"Willcox, AZ",95347,4,3,202,3067,40030002023067,97
"Willcox, AZ",95347,4,3,202,2003,40030002022003,18
"Willcox, AZ",95347,4,3,202,1011,40030002021011,28
"Willcox, AZ",95347,4,3,202,3053,40030002023053,23
"Willcox, AZ",95347,4,3,202,3054,40030002023054,16
"Willcox, AZ",95347,4,3,202,3084,40030002023084,6
"Willcox, AZ",95347,4,3,202,2014,40030002022014,12
"Willcox, AZ",95347,4,3,202,3043,40030002023043,5
"Willcox, AZ",95347,4,3,202,2031,40030002022031,0
"Willcox, AZ",95347,4,3,202,2050,40030002022050,0
"Willcox, AZ",95347,4,3,202,1048,40030002021048,23
"Willcox, AZ",95347,4,3,202,3090,40030002023090,33
"Willcox, AZ",95347,4,3,202,2010,40030002022010,1
"Willcox, AZ",95347,4,3,202,2018,40030002022018,22
"Willcox, AZ",95347,4,3,202,1022,40030002021022,26
"Willcox, AZ",95347,4,3,202,1043,40030002021043,11
"Willcox, AZ",95347,4,3,202,2002,40030002022002,18
"Willcox, AZ",95347,4,3,202,2005,40030002022005,12
"Willcox, AZ",95347,4,3,202,1045,40030002021045,7
"Willcox, AZ",95347,4,3,202,1033,40030002021033,18
"Willcox, AZ",95347,4,3,202,3083,40030002023083,0
"Willcox, AZ",95347,4,3,202,2011,40030002022011,11
"Willcox, AZ",95347,4,3,202,1024,40030002021024,35
"Willcox, AZ",95347,4,3,202,3050,40030002023050,43
"Willcox, AZ",95347,4,3,202,2001,40030002022001,0
"Willcox, AZ",95347,4,3,202,3064,40030002023064,23
"Willcox, AZ",95347,4,3,202,3041,40030002023041,15
"Willcox, AZ",95347,4,3,202,3072,40030002023072,38
"Willcox, AZ",95347,4,3,202,3065,40030002023065,33
"Willcox, AZ",95347,4,3,202,1031,40030002021031,16
"Willcox, AZ",95347,4,3,202,3042,40030002023042,7
"Willcox, AZ",95347,4,3,202,3025,40030002023025,0
"Willcox, AZ",95347,4,3,202,4045,40030002024045,44
"Willcox, AZ",95347,4,3,202,4123,40030002024123,2
"Willcox, AZ",95347,4,3,202,3096,40030002023096,2
"Willcox, AZ",95347,4,3,202,2028,40030002022028,0
"Willcox, AZ",95347,4,3,202,3063,40030002023063,0
"Willcox, AZ",95347,4,3,202,1037,40030002021037,76
"Willcox, AZ",95347,4,3,202,1050,40030002021050,8
"Willcox, AZ",95347,4,3,202,1027,40030002021027,15
"Willcox, AZ",95347,4,3,202,1025,40030002021025,32
"Willcox, AZ",95347,4,3,202,2024,40030002022024,14
"Willcox, AZ",95347,4,3,202,2034,40030002022034,20
"Willcox, AZ",95347,4,3,202,1049,40030002021049,15
"Willcox, AZ",95347,4,3,202,3094,40030002023094,9
"Willcox, AZ",95347,4,3,202,1016,40030002021016,17
"Willcox, AZ",95347,4,3,202,3073,40030002023073,43
"Willcox, AZ",95347,4,3,202,3059,40030002023059,23
"Willcox, AZ",95347,4,3,202,1028,40030002021028,14
"Willcox, AZ",95347,4,3,202,3044,40030002023044,11
"Willcox, AZ",95347,4,3,202,4004,40030002024004,19
"Willcox, AZ",95347,4,3,202,4040,40030002024040,118
"Willcox, AZ",95347,4,3,202,1010,40030002021010,24
"Willcox, AZ",95347,4,3,202,2021,40030002022021,180
"Willcox, AZ",95347,4,3,202,1004,40030002021004,41
"Willcox, AZ",95347,4,3,202,3060,40030002023060,2
"Willcox, AZ",95347,4,3,202,1003,40030002021003,0
"Willcox, AZ",95347,4,3,202,2012,40030002022012,0
"Willcox, AZ",95347,4,3,202,2008,40030002022008,0
"Willcox, AZ",95347,4,3,202,2019,40030002022019,70
"Willcox, AZ",95347,4,3,202,3086,40030002023086,0
"Willcox, AZ",95347,4,3,202,1036,40030002021036,17
"Willcox, AZ",95347,4,3,202,4012,40030002024012,0
"Willcox, AZ",95347,4,3,202,2045,40030002022045,12
"Willcox, AZ",95347,4,3,202,2032,40030002022032,0
"Willcox, AZ",95347,4,3,202,4010,40030002024010,11
"Willcox, AZ",95347,4,3,202,2046,40030002022046,0
"Willcox, AZ",95347,4,3,202,2036,40030002022036,15
"Willcox, AZ",95347,4,3,202,2043,40030002022043,26
"Willcox, AZ",95347,4,3,202,2048,40030002022048,8
"Willcox, AZ",95347,4,3,202,2035,40030002022035,16
"Willcox, AZ",95347,4,3,202,4044,40030002024044,4
"Willcox, AZ",95347,4,3,202,2052,40030002022052,0
"Willcox, AZ",95347,4,3,202,2030,40030002022030,4
"Willcox, AZ",95347,4,3,202,2027,40030002022027,9
"Willcox, AZ",95347,4,3,202,2040,40030002022040,38
"Willcox, AZ",95347,4,3,202,2022,40030002022022,20
"Willcox, AZ",95347,4,3,202,1006,40030002021006,32
"Willcox, AZ",95347,4,3,202,3045,40030002023045,78
"Willcox, AZ",95347,4,3,202,2025,40030002022025,0
"Willcox, AZ",95347,4,3,202,3093,40030002023093,8
"Willcox, AZ",95347,4,3,202,1009,40030002021009,28
"Willcox, AZ",95347,4,3,202,1015,40030002021015,18
"Willcox, AZ",95347,4,3,202,1046,40030002021046,21
"Willcox, AZ",95347,4,3,202,2017,40030002022017,7
"Willcox, AZ",95347,4,3,202,1021,40030002021021,22
"Willcox, AZ",95347,4,3,202,2020,40030002022020,29
"Willcox, AZ",95347,4,3,202,1047,40030002021047,21
