ua_name,ua_id,state,county,tract,block,block_geoid,pop
"Village of Four Seasons, MO",90631,29,29,950100,1075,290299501001075,0
"Village of Four Seasons, MO",90631,29,29,950100,1118,290299501001118,0
"Village of Four Seasons, MO",90631,29,29,950100,2136,290299501002136,0
"Village of Four Seasons, MO",90631,29,29,950100,2095,290299501002095,26
"Village of Four Seasons, MO",90631,29,29,950100,2052,290299501002052,0
"Village of Four Seasons, MO",90631,29,29,950100,1086,290299501001086,0
"Village of Four Seasons, MO",90631,29,29,950100,2021,290299501002021,0
"Village of Four Seasons, MO",90631,29,29,950100,2058,290299501002058,0
"Village of Four Seasons, MO",90631,29,29,950100,2059,290299501002059,0
"Village of Four Seasons, MO",90631,29,29,950100,2043,290299501002043,61
"Village of Four Seasons, MO",90631,29,29,950100,1082,290299501001082,2
"Village of Four Seasons, MO",90631,29,29,950100,2031,290299501002031,15
"Village of Four Seasons, MO",90631,29,29,950100,2109,290299501002109,6
"Village of Four Seasons, MO",90631,29,29,950100,2093,290299501002093,4
"Village of Four Seasons, MO",90631,29,29,950100,1097,290299501001097,0
"Village of Four Seasons, MO",90631,29,29,950100,1017,290299501001017,0
"Village of Four Seasons, MO",90631,29,29,950100,2117,290299501002117,0
"Village of Four Seasons, MO",90631,29,29,950100,2081,290299501002081,12
"Village of Four Seasons, MO",90631,29,29,950100,2060,290299501002060,5
"Village of Four Seasons, MO",90631,29,29,950100,2096,290299501002096,0
"Village of Four Seasons, MO",90631,29,29,950100,2035,290299501002035,0
"Village of Four Seasons, MO",90631,29,29,950100,1068,290299501001068,0
"Village of Four Seasons, MO",90631,29,29,950100,1054,290299501001054,12
"Village of Four Seasons, MO",90631,29,29,950100,2024,290299501002024,0
"Village of Four Seasons, MO",90631,29,29,950100,1050,290299501001050,0
"Village of Four Seasons, MO",90631,29,29,950100,2090,290299501002090,40
"Village of Four Seasons, MO",90631,29,29,950100,1093,290299501001093,1
