ua_name,ua_id,state,county,tract,block,block_geoid,pop
"Decatur, TX",22771,48,497,150200,1024,484971502001024,25
"Decatur, TX",22771,48,497,150200,1026,484971502001026,21
"Decatur, TX",22771,48,497,150200,2098,484971502002098,15
"Decatur, TX",22771,48,497,150200,1061,484971502001061,22
"Decatur, TX",22771,48,497,150200,2081,484971502002081,0
"Decatur, TX",22771,48,497,150200,4035,484971502004035,11
"Decatur, TX",22771,48,497,150200,3035,484971502003035,12
"Decatur, TX",22771,48,497,150200,3060,484971502003060,14
"Decatur, TX",22771,48,497,150200,4088,484971502004088,19
"Decatur, TX",22771,48,497,150200,4121,484971502004121,0
"Decatur, TX",22771,48,497,150200,4109,484971502004109,0
"Decatur, TX",22771,48,497,150200,1034,484971502001034,0
"Decatur, TX",22771,48,497,150200,4096,484971502004096,0
"Decatur, TX",22771,48,497,150200,2093,484971502002093,0
"Decatur, TX",22771,48,497,150200,2051,484971502002051,5
"Decatur, TX",22771,48,497,150200,1053,484971502001053,67
"Decatur, TX",22771,48,497,150200,2063,484971502002063,0
"Decatur, TX",22771,48,497,150200,1079,484971502001079,0
"Decatur, TX",22771,48,497,150200,4002,484971502004002,12
"Decatur, TX",22771,48,497,150200,3003,484971502003003,0
"Decatur, TX",22771,48,497,150200,3066,484971502003066,0
"Decatur, TX",22771,48,497,150102,2031,484971501022031,61
"Decatur, TX",22771,48,497,150200,2103,484971502002103,0
"Decatur, TX",22771,48,497,150200,4046,484971502004046,5
"Decatur, TX",22771,48,497,150200,3028,484971502003028,7
"Decatur, TX",22771,48,497,150200,4047,484971502004047,1
"Decatur, TX",22771,48,497,150200,4048,484971502004048,21
"Decatur, TX",22771,48,497,150200,4042,484971502004042,2
"Decatur, TX",22771,48,497,150200,4081,484971502004081,72
"Decatur, TX",22771,48,497,150200,4034,484971502004034,2
"Decatur, TX",22771,48,497,150200,3019,484971502003019,10
"Decatur, TX",22771,48,497,150200,4022,484971502004022,22
"Decatur, TX",22771,48,497,150200,4099,484971502004099,2
"Decatur, TX",22771,48,497,150102,4037,484971501024037,9
"Decatur, TX",22771,48,497,150200,3042,484971502003042,10
"Decatur, TX",22771,48,497,150200,3043,484971502003043,11
"Decatur, TX",22771,48,497,150200,4050,484971502004050,20
"Decatur, TX",22771,48,497,150200,3047,484971502003047,20
"Decatur, TX",22771,48,497,150200,3057,484971502003057,74
"Decatur, TX",22771,48,497,150200,4066,484971502004066,9
"Decatur, TX",22771,48,497,150200,4070,484971502004070,11
"Decatur, TX",22771,48,497,150200,4069,484971502004069,10
"Decatur, TX",22771,48,497,150200,4073,484971502004073,11
"Decatur, TX",22771,48,497,150200,4008,484971502004008,0
"Decatur, TX",22771,48,497,150200,4125,484971502004125,0
"Decatur, TX",22771,48,497,150200,1085,484971502001085,0
"Decatur, TX",22771,48,497,150200,2101,484971502002101,0
"Decatur, TX",22771,48,497,150200,4123,484971502004123,100
"Decatur, TX",22771,48,497,150200,1031,484971502001031,0
"Decatur, TX",22771,48,497,150200,2090,484971502002090,18
"Decatur, TX",22771,48,497,150200,2102,484971502002102,0
"Decatur, TX",22771,48,497,150102,1006,484971501021006,44
"Decatur, TX",22771,48,497,150200,1015,484971502001015,43
"Decatur, TX",22771,48,497,150200,2040,484971502002040,51
"Decatur, TX",22771,48,497,150200,2025,484971502002025,0
"Decatur, TX",22771,48,497,150200,4076,484971502004076,24
"Decatur, TX",22771,48,497,150200,4091,484971502004091,65
"Decatur, TX",22771,48,497,150102,2029,484971501022029,50
"Decatur, TX",22771,48,497,150200,1065,484971502001065,11
"Decatur, TX",22771,48,497,150200,1064,484971502001064,35
"Decatur, TX",22771,48,497,150200,1071,484971502001071,28
"Decatur, TX",22771,48,497,150200,1062,484971502001062,27
"Decatur, TX",22771,48,497,150200,1069,484971502001069,7
"Decatur, TX",22771,48,497,150200,1058,484971502001058,10
"Decatur, TX",22771,48,497,150200,2056,484971502002056,60
"Decatur, TX",22771,48,497,150200,2066,484971502002066,33
"Decatur, TX",22771,48,497,150200,2094,484971502002094,39
"Decatur, TX",22771,48,497,150200,3058,484971502003058,0
"Decatur, TX",22771,48,497,150200,2060,484971502002060,47
"Decatur, TX",22771,48,497,150200,4016,484971502004016,8
"Decatur, TX",22771,48,497,150200,3008,484971502003008,0
"Decatur, TX",22771,48,497,150200,4086,484971502004086,0
"Decatur, TX",22771,48,497,150200,1080,484971502001080,0
"Decatur, TX",22771,48,497,150200,4036,484971502004036,6
"Decatur, TX",22771,48,497,150200,4038,484971502004038,0
"Decatur, TX",22771,48,497,150200,4049,484971502004049,15
"Decatur, TX",22771,48,497,150200,3049,484971502003049,21
"Decatur, TX",22771,48,497,150200,3048,484971502003048,9
"Decatur, TX",22771,48,497,150200,4054,484971502004054,10
"Decatur, TX",22771,48,497,150200,4063,484971502004063,5
"Decatur, TX",22771,48,497,150200,4067,484971502004067,7
"Decatur, TX",22771,48,497,150200,4071,484971502004071,5
"Decatur, TX",22771,48,497,150200,4075,484971502004075,14
"Decatur, TX",22771,48,497,150200,4079,484971502004079,5
"Decatur, TX",22771,48,497,150102,2028,484971501022028,29
"Decatur, TX",22771,48,497,150200,4080,484971502004080,16
"Decatur, TX",22771,48,497,150200,1075,484971502001075,0
"Decatur, TX",22771,48,497,150200,3018,484971502003018,3
"Decatur, TX",22771,48,497,150102,4009,484971501024009,0
"Decatur, TX",22771,48,497,150200,2084,484971502002084,0
"Decatur, TX",22771,48,497,150200,2054,484971502002054,27
"Decatur, TX",22771,48,497,150200,2024,484971502002024,198
"Decatur, TX",22771,48,497,150200,2047,484971502002047,0
"Decatur, TX",22771,48,497,150102,1005,484971501021005,62
"Decatur, TX",22771,48,497,150200,2100,484971502002100,40
"Decatur, TX",22771,48,497,150200,2082,484971502002082,0
"Decatur, TX",22771,48,497,150102,2045,484971501022045,7
"Decatur, TX",22771,48,497,150200,2073,484971502002073,12
"Decatur, TX",22771,48,497,150102,2033,484971501022033,57
"Decatur, TX",22771,48,497,150200,3027,484971502003027,3
"Decatur, TX",22771,48,497,150200,3041,484971502003041,9
"Decatur, TX",22771,48,497,150200,2091,484971502002091,119
"Decatur, TX",22771,48,497,150200,1045,484971502001045,2
"Decatur, TX",22771,48,497,150200,1023,484971502001023,20
