ua_name,ua_id,state,county,tract,block,block_geoid,pop
"Sugarmill Woods, FL",85390,12,17,451601,2058,120174516012058,23
"Sugarmill Woods, FL",85390,12,17,451602,3009,120174516023009,13
"Sugarmill Woods, FL",85390,12,17,451601,1012,120174516011012,1
"Sugarmill Woods, FL",85390,12,17,451602,4017,120174516024017,2
"Sugarmill Woods, FL",85390,12,17,451601,1073,120174516011073,28
"Sugarmill Woods, FL",85390,12,17,451601,1083,120174516011083,2
"Sugarmill Woods, FL",85390,12,17,451601,1093,120174516011093,10
"Sugarmill Woods, FL",85390,12,17,451602,2016,120174516022016,0
"Sugarmill Woods, FL",85390,12,17,451601,1082,120174516011082,0
"Sugarmill Woods, FL",85390,12,17,451601,1028,120174516011028,45
"Sugarmill Woods, FL",85390,12,17,451601,1055,120174516011055,5
"Sugarmill Woods, FL",85390,12,17,451602,2007,120174516022007,172
"Sugarmill Woods, FL",85390,12,17,451601,1079,120174516011079,0
"Sugarmill Woods, FL",85390,12,17,451700,4049,120174517004049,9
"Sugarmill Woods, FL",85390,12,17,451700,4054,120174517004054,4
"Sugarmill Woods, FL",85390,12,17,451700,4063,120174517004063,2
"Sugarmill Woods, FL",85390,12,17,451601,2055,120174516012055,16
"Sugarmill Woods, FL",85390,12,17,451602,2001,120174516022001,125
"Sugarmill Woods, FL",85390,12,17,451602,3003,120174516023003,603
"Sugarmill Woods, FL",85390,12,17,451602,1053,120174516021053,0
"Sugarmill Woods, FL",85390,12,17,451700,4060,120174517004060,4
"Sugarmill Woods, FL",85390,12,17,451602,2017,120174516022017,50
"Sugarmill Woods, FL",85390,12,17,451700,4053,120174517004053,167
"Sugarmill Woods, FL",85390,12,17,451601,1046,120174516011046,0
"Sugarmill Woods, FL",85390,12,17,451601,1064,120174516011064,14
"Sugarmill Woods, FL",85390,12,17,451601,1020,120174516011020,0
"Sugarmill Woods, FL",85390,12,17,451601,1067,120174516011067,2
"Sugarmill Woods, FL",85390,12,17,451601,1031,120174516011031,2
"Sugarmill Woods, FL",85390,12,17,451602,3016,120174516023016,0
"Sugarmill Woods, FL",85390,12,17,451601,1072,120174516011072,0
"Sugarmill Woods, FL",85390,12,17,451602,3010,120174516023010,0
