ua_name,ua_id,state,county,tract,block,block_geoid,pop
"Crisfield, MD",21151,24,39,930500,4085,240399305004085,0
"Crisfield, MD",21151,24,39,930500,4013,240399305004013,4
"Crisfield, MD",21151,24,39,930500,4031,240399305004031,1
"Crisfield, MD",21151,24,39,930500,4073,240399305004073,28
"Crisfield, MD",21151,24,39,930600,3040,240399306003040,12
"Crisfield, MD",21151,24,39,930600,1089,240399306001089,5
"Crisfield, MD",21151,24,39,930600,1095,240399306001095,0
"Crisfield, MD",21151,24,39,930600,1096,240399306001096,197
"Crisfield, MD",21151,24,39,930600,1069,240399306001069,3
"Crisfield, MD",21151,24,39,930600,3032,240399306003032,59
"Crisfield, MD",21151,24,39,930600,1108,240399306001108,0
"Crisfield, MD",21151,24,39,930600,1109,240399306001109,0
"Crisfield, MD",21151,24,39,930600,1066,240399306001066,0
"Crisfield, MD",21151,24,39,930500,4065,240399305004065,0
"Crisfield, MD",21151,24,39,930600,3011,240399306003011,0
"Crisfield, MD",21151,24,39,930600,1090,240399306001090,75
"Crisfield, MD",21151,24,39,930600,1074,240399306001074,8
"Crisfield, MD",21151,24,39,930600,1091,240399306001091,6
"Crisfield, MD",21151,24,39,930600,2033,240399306002033,0
"Crisfield, MD",21151,24,39,930600,2037,240399306002037,19
"Crisfield, MD",21151,24,39,930600,3010,240399306003010,17
"Crisfield, MD",21151,24,39,930600,3008,240399306003008,57
"Crisfield, MD",21151,24,39,930600,1072,240399306001072,6
"Crisfield, MD",21151,24,39,930600,1071,240399306001071,22
"Crisfield, MD",21151,24,39,930600,1083,240399306001083,12
"Crisfield, MD",21151,24,39,930600,2035,240399306002035,21
"Crisfield, MD",21151,24,39,930600,2010,240399306002010,0
"Crisfield, MD",21151,24,39,930600,2021,240399306002021,23
"Crisfield, MD",21151,24,39,930500,4045,240399305004045,0
"Crisfield, MD",21151,24,39,930500,4076,240399305004076,0
"Crisfield, MD",21151,24,39,930500,4014,240399305004014,15
"Crisfield, MD",21151,24,39,930500,4050,240399305004050,66
