ua_name,ua_id,state,county,tract,block,block_geoid,pop
"San Jose, CA",79039,6,81,611900,2006,60816119002006,0
"San Jose, CA",79039,6,81,611900,4009,60816119004009,0
"San Jose, CA",79039,6,85,511800,2032,60855118002032,10
"San Jose, CA",79039,6,85,511800,1064,60855118001064,6
"San Jose, CA",79039,6,85,511800,1042,60855118001042,44
"San Jose, CA",79039,6,85,511800,1043,60855118001043,9
"San Jose, CA",79039,6,85,503504,1004,60855035041004,305
"San Jose, CA",79039,6,85,503218,1007,60855032181007,167
"San Jose, CA",79039,6,85,503218,2004,60855032182004,244
"San Jose, CA",79039,6,85,500300,1062,60855003001062,0
"San Jose, CA",79039,6,85,500300,1037,60855003001037,0
"San Jose, CA",79039,6,85,500300,1011,60855003001011,0
"San Jose, CA",79039,6,85,500300,1010,60855003001010,0
"San Jose, CA",79039,6,85,500300,1024,60855003001024,0
"San Jose, CA",79039,6,85,500300,1061,60855003001061,0
"San Jose, CA",79039,6,85,500200,4009,60855002004009,0
"San Jose, CA",79039,6,85,500200,4001,60855002004001,33
"San Jose, CA",79039,6,85,500200,4002,60855002004002,20
"San Jose, CA",79039,6,85,500200,3004,60855002003004,34
"San Jose, CA",79039,6,85,508704,2089,60855087042089,0
"San Jose, CA",79039,6,85,508704,3040,60855087043040,0
"San Jose, CA",79039,6,85,508704,3041,60855087043041,0
"San Jose, CA",79039,6,85,508704,3054,60855087043054,0
"San Jose, CA",79039,6,85,508704,3058,60855087043058,0
"San Jose, CA",79039,6,85,508704,2013,60855087042013,0
"San Jose, CA",79039,6,85,508704,3012,60855087043012,388
"San Jose, CA",79039,6,85,508704,1012,60855087041012,39
"San Jose, CA",79039,6,85,502603,3009,60855026033009,68
"San Jose, CA",79039,6,85,502603,3002,60855026033002,88
"San Jose, CA",79039,6,85,502603,2008,60855026032008,155
"San Jose, CA",79039,6,85,502603,2005,60855026032005,110
"San Jose, CA",79039,6,85,511905,1012,60855119051012,128
"San Jose, CA",79039,6,85,511905,1007,60855119051007,279
"San Jose, CA",79039,6,85,511905,1006,60855119051006,205
"San Jose, CA",79039,6,85,511905,1005,60855119051005,104
"San Jose, CA",79039,6,85,511916,1016,60855119161016,223
"San Jose, CA",79039,6,85,511916,1009,60855119161009,102
"San Jose, CA",79039,6,85,511916,1015,60855119161015,75
"San Jose, CA",79039,6,85,511916,2004,60855119162004,152
"San Jose, CA",79039,6,85,510002,3014,60855100023014,27
"San Jose, CA",79039,6,85,510002,3010,60855100023010,48
"San Jose, CA",79039,6,85,510002,3000,60855100023000,74
"San Jose, CA",79039,6,85,510001,5001,60855100015001,44
"San Jose, CA",79039,6,85,510001,5000,60855100015000,26
"San Jose, CA",79039,6,85,510001,3009,60855100013009,0
"San Jose, CA",79039,6,85,503312,2026,60855033122026,82
"San Jose, CA",79039,6,85,503509,3003,60855035093003,114
"San Jose, CA",79039,6,85,503312,1001,60855033121001,584
"San Jose, CA",79039,6,85,504201,1012,60855042011012,776
"San Jose, CA",79039,6,85,504201,1015,60855042011015,74
"San Jose, CA",79039,6,85,504201,1033,60855042011033,40
"San Jose, CA",79039,6,85,504201,2007,60855042012007,89
"San Jose, CA",79039,6,85,504201,2002,60855042012002,122
"San Jose, CA",79039,6,85,507401,2013,60855074012013,26
"San Jose, CA",79039,6,85,507401,1008,60855074011008,68
"San Jose, CA",79039,6,85,503327,3003,60855033273003,99
"San Jose, CA",79039,6,85,503327,3008,60855033273008,71
"San Jose, CA",79039,6,85,503325,2001,60855033252001,429
"San Jose, CA",79039,6,85,503334,2008,60855033342008,170
"San Jose, CA",79039,6,85,503334,1038,60855033341038,10
"San Jose, CA",79039,6,85,512001,1031,60855120011031,6
"San Jose, CA",79039,6,85,504102,2004,60855041022004,173
"San Jose, CA",79039,6,85,504102,3011,60855041023011,164
"San Jose, CA",79039,6,85,503336,1006,60855033361006,141
"San Jose, CA",79039,6,85,503324,1006,60855033241006,165
"San Jose, CA",79039,6,85,503325,1006,60855033251006,156
"San Jose, CA",79039,6,85,503334,1025,60855033341025,0
"San Jose, CA",79039,6,85,512001,1003,60855120011003,0
"San Jose, CA",79039,6,85,503304,1004,60855033041004,1182
"San Jose, CA",79039,6,85,503304,1001,60855033041001,7
"San Jose, CA",79039,6,85,512042,1002,60855120421002,43
"San Jose, CA",79039,6,85,512021,4015,60855120214015,106
"San Jose, CA",79039,6,85,512022,2003,60855120222003,182
"San Jose, CA",79039,6,85,512032,3017,60855120323017,144
"San Jose, CA",79039,6,85,504318,3011,60855043183011,119
"San Jose, CA",79039,6,85,503121,1028,60855031211028,4
"San Jose, CA",79039,6,85,507100,2016,60855071002016,4
"San Jose, CA",79039,6,85,507100,2012,60855071002012,6
"San Jose, CA",79039,6,85,507100,1010,60855071001010,374
"San Jose, CA",79039,6,85,507100,1016,60855071001016,51
"San Jose, CA",79039,6,85,507100,1032,60855071001032,0
"San Jose, CA",79039,6,85,507001,3009,60855070013009,28
"San Jose, CA",79039,6,85,507001,2075,60855070012075,172
"San Jose, CA",79039,6,85,507001,2071,60855070012071,97
"San Jose, CA",79039,6,85,502601,3001,60855026013001,26
"San Jose, CA",79039,6,85,504601,1042,60855046011042,0
