ua_name,ua_id,state,county,tract,block,block_geoid,pop
"Towanda, PA",88246,42,15,951000,1001,420159510001001,37
"Towanda, PA",88246,42,15,951000,1025,420159510001025,17
"Towanda, PA",88246,42,15,951000,2002,420159510002002,24
"Towanda, PA",88246,42,15,951000,2001,420159510002001,22
"Towanda, PA",88246,42,15,951000,1020,420159510001020,47
"Towanda, PA",88246,42,15,951000,2014,420159510002014,29
"Towanda, PA",88246,42,15,951000,2028,420159510002028,24
"Towanda, PA",88246,42,15,951000,3006,420159510003006,51
"Towanda, PA",88246,42,15,951000,3010,420159510003010,56
"Towanda, PA",88246,42,15,951000,1030,420159510001030,6
"Towanda, PA",88246,42,15,951000,3028,420159510003028,31
"Towanda, PA",88246,42,15,951000,2018,420159510002018,0
"Towanda, PA",88246,42,15,951000,1037,420159510001037,0
"Towanda, PA",88246,42,15,950900,3010,420159509003010,0
"Towanda, PA",88246,42,15,950900,3056,420159509003056,30
"Towanda, PA",88246,42,15,951200,5027,420159512005027,7
"Towanda, PA",88246,42,15,951200,5038,420159512005038,39
"Towanda, PA",88246,42,15,951200,5037,420159512005037,38
"Towanda, PA",88246,42,15,951200,5035,420159512005035,9
"Towanda, PA",88246,42,15,951200,5016,420159512005016,32
"Towanda, PA",88246,42,15,951200,5024,420159512005024,31
"Towanda, PA",88246,42,15,951200,5033,420159512005033,89
"Towanda, PA",88246,42,15,950900,4058,420159509004058,0
"Towanda, PA",88246,42,15,950900,4032,420159509004032,29
"Towanda, PA",88246,42,15,950900,4048,420159509004048,0
"Towanda, PA",88246,42,15,951000,1034,420159510001034,38
"Towanda, PA",88246,42,15,951000,2005,420159510002005,19
"Towanda, PA",88246,42,15,951000,1022,420159510001022,24
"Towanda, PA",88246,42,15,951000,2023,420159510002023,30
"Towanda, PA",88246,42,15,951000,2017,420159510002017,16
"Towanda, PA",88246,42,15,951000,1016,420159510001016,0
"Towanda, PA",88246,42,15,951000,3008,420159510003008,51
"Towanda, PA",88246,42,15,951000,1000,420159510001000,0
"Towanda, PA",88246,42,15,950900,2063,420159509002063,8
"Towanda, PA",88246,42,15,950900,3058,420159509003058,8
"Towanda, PA",88246,42,15,950900,3057,420159509003057,8
"Towanda, PA",88246,42,15,951000,1014,420159510001014,26
"Towanda, PA",88246,42,15,951000,2022,420159510002022,23
"Towanda, PA",88246,42,15,951000,3007,420159510003007,30
