ua_name,ua_id,state,county,tract,block,block_geoid,pop
"Corpus Christi, TX",20287,48,355,3203,1019,483550032031019,50
"Corpus Christi, TX",20287,48,355,600,4000,483550006004000,0
"Corpus Christi, TX",20287,48,355,600,2057,483550006002057,0
"Corpus Christi, TX",20287,48,355,1902,3004,483550019023004,0
"Corpus Christi, TX",20287,48,355,3603,2035,483550036032035,15
"Corpus Christi, TX",20287,48,355,1902,3002,483550019023002,700
"Corpus Christi, TX",20287,48,355,6300,1258,483550063001258,0
"Corpus Christi, TX",20287,48,355,3306,2002,483550033062002,0
"Corpus Christi, TX",20287,48,355,2601,1004,483550026011004,153
"Corpus Christi, TX",20287,48,355,1902,2011,483550019022011,0
"Corpus Christi, TX",20287,48,355,6300,1099,483550063001099,0
"Corpus Christi, TX",20287,48,355,3001,1001,483550030011001,0
"Corpus Christi, TX",20287,48,355,1400,2009,483550014002009,0
"Corpus Christi, TX",20287,48,355,5417,2023,483550054172023,61
"Corpus Christi, TX",20287,48,355,5413,1006,483550054131006,74
"Corpus Christi, TX",20287,48,355,5417,2009,483550054172009,48
"Corpus Christi, TX",20287,48,355,5417,2014,483550054172014,56
"Corpus Christi, TX",20287,48,355,5412,1005,483550054121005,0
"Corpus Christi, TX",20287,48,355,3202,1001,483550032021001,0
"Corpus Christi, TX",20287,48,355,3603,2005,483550036032005,266
"Corpus Christi, TX",20287,48,355,2706,1010,483550027061010,0
"Corpus Christi, TX",20287,48,355,5801,2030,483550058012030,147
"Corpus Christi, TX",20287,48,355,6200,3039,483550062003039,0
"Corpus Christi, TX",20287,48,355,1602,3018,483550016023018,80
"Corpus Christi, TX",20287,48,355,1801,2003,483550018012003,140
"Corpus Christi, TX",20287,48,355,1801,3022,483550018013022,52
"Corpus Christi, TX",20287,48,355,1602,3012,483550016023012,29
"Corpus Christi, TX",20287,48,355,1602,3005,483550016023005,84
"Corpus Christi, TX",20287,48,355,1801,3019,483550018013019,127
"Corpus Christi, TX",20287,48,355,1801,3014,483550018013014,56
"Corpus Christi, TX",20287,48,355,1300,1028,483550013001028,58
"Corpus Christi, TX",20287,48,355,1300,1023,483550013001023,49
"Corpus Christi, TX",20287,48,355,1500,2030,483550015002030,44
"Corpus Christi, TX",20287,48,355,1500,3014,483550015003014,37
"Corpus Christi, TX",20287,48,355,1500,2025,483550015002025,87
"Corpus Christi, TX",20287,48,355,1500,3018,483550015003018,5
"Corpus Christi, TX",20287,48,355,1300,3011,483550013003011,84
"Corpus Christi, TX",20287,48,355,1500,2015,483550015002015,117
"Corpus Christi, TX",20287,48,355,1300,3018,483550013003018,47
"Corpus Christi, TX",20287,48,355,1300,4007,483550013004007,75
"Corpus Christi, TX",20287,48,355,1300,4011,483550013004011,25
"Corpus Christi, TX",20287,48,355,5414,2001,483550054142001,52
"Corpus Christi, TX",20287,48,355,2900,1054,483550029001054,0
"Corpus Christi, TX",20287,48,355,3001,2029,483550030012029,20
"Corpus Christi, TX",20287,48,355,3601,4015,483550036014015,185
"Corpus Christi, TX",20287,48,355,2101,2010,483550021012010,35
"Corpus Christi, TX",20287,48,355,2400,1017,483550024001017,30
"Corpus Christi, TX",20287,48,355,3402,3008,483550034023008,34
"Corpus Christi, TX",20287,48,355,2102,3035,483550021023035,91
"Corpus Christi, TX",20287,48,355,3306,1014,483550033061014,91
"Corpus Christi, TX",20287,48,355,3203,3009,483550032033009,118
"Corpus Christi, TX",20287,48,355,3202,3005,483550032023005,0
"Corpus Christi, TX",20287,48,355,3001,1014,483550030011014,52
"Corpus Christi, TX",20287,48,355,3102,1004,483550031021004,33
"Corpus Christi, TX",20287,48,355,3101,5001,483550031015001,37
"Corpus Christi, TX",20287,48,355,3101,5014,483550031015014,21
"Corpus Christi, TX",20287,48,355,3101,3018,483550031013018,2
"Corpus Christi, TX",20287,48,355,2900,1031,483550029001031,0
