ua_name,ua_id,state,county,tract,block,block_geoid,pop
"Eagle Pass, TX",25498,48,323,950602,2002,483239506022002,4
"Eagle Pass, TX",25498,48,323,950300,3021,483239503003021,110
"Eagle Pass, TX",25498,48,323,950300,3012,483239503003012,29
"Eagle Pass, TX",25498,48,323,950400,2008,483239504002008,80
"Eagle Pass, TX",25498,48,323,950500,2003,483239505002003,36
"Eagle Pass, TX",25498,48,323,950400,1005,483239504001005,0
"Eagle Pass, TX",25498,48,323,950300,2007,483239503002007,0
"Eagle Pass, TX",25498,48,323,950300,2009,483239503002009,86
"Eagle Pass, TX",25498,48,323,950400,3015,483239504003015,72
"Eagle Pass, TX",25498,48,323,950602,4007,483239506024007,116
"Eagle Pass, TX",25498,48,323,950205,3034,483239502053034,6
"Eagle Pass, TX",25498,48,323,950700,3104,483239507003104,29
"Eagle Pass, TX",25498,48,323,950500,4012,483239505004012,236
"Eagle Pass, TX",25498,48,323,950400,3013,483239504003013,42
"Eagle Pass, TX",25498,48,323,950601,1001,483239506011001,8
"Eagle Pass, TX",25498,48,323,950400,1018,483239504001018,37
"Eagle Pass, TX",25498,48,323,950400,1021,483239504001021,67
"Eagle Pass, TX",25498,48,323,950601,1011,483239506011011,43
"Eagle Pass, TX",25498,48,323,950601,1019,483239506011019,23
"Eagle Pass, TX",25498,48,323,950601,1018,483239506011018,41
"Eagle Pass, TX",25498,48,323,950601,2001,483239506012001,46
"Eagle Pass, TX",25498,48,323,950500,3016,483239505003016,28
"Eagle Pass, TX",25498,48,323,950204,1010,483239502041010,0
"Eagle Pass, TX",25498,48,323,950500,3009,483239505003009,0
"Eagle Pass, TX",25498,48,323,950201,1139,483239502011139,4
"Eagle Pass, TX",25498,48,323,950500,4007,483239505004007,37
"Eagle Pass, TX",25498,48,323,950700,4023,483239507004023,20
"Eagle Pass, TX",25498,48,323,950400,1017,483239504001017,42
"Eagle Pass, TX",25498,48,323,950500,1003,483239505001003,43
"Eagle Pass, TX",25498,48,323,950602,1025,483239506021025,96
"Eagle Pass, TX",25498,48,323,950300,1042,483239503001042,51
"Eagle Pass, TX",25498,48,323,950700,4008,483239507004008,97
"Eagle Pass, TX",25498,48,323,950500,3051,483239505003051,93
"Eagle Pass, TX",25498,48,323,950700,2017,483239507002017,40
"Eagle Pass, TX",25498,48,323,950204,2005,483239502042005,143
"Eagle Pass, TX",25498,48,323,950205,1013,483239502051013,47
"Eagle Pass, TX",25498,48,323,950204,2002,483239502042002,0
"Eagle Pass, TX",25498,48,323,950201,1146,483239502011146,440
"Eagle Pass, TX",25498,48,323,950500,3011,483239505003011,0
"Eagle Pass, TX",25498,48,323,950500,3043,483239505003043,0
"Eagle Pass, TX",25498,48,323,950500,3057,483239505003057,0
"Eagle Pass, TX",25498,48,323,950204,1015,483239502041015,0
"Eagle Pass, TX",25498,48,323,950500,1014,483239505001014,12
"Eagle Pass, TX",25498,48,323,950500,1025,483239505001025,0
"Eagle Pass, TX",25498,48,323,950500,1024,483239505001024,34
"Eagle Pass, TX",25498,48,323,950300,3019,483239503003019,0
"Eagle Pass, TX",25498,48,323,950300,3027,483239503003027,0
"Eagle Pass, TX",25498,48,323,950500,1028,483239505001028,32
"Eagle Pass, TX",25498,48,323,950300,2001,483239503002001,95
"Eagle Pass, TX",25498,48,323,950500,2015,483239505002015,24
"Eagle Pass, TX",25498,48,323,950400,3002,483239504003002,47
"Eagle Pass, TX",25498,48,323,950400,3004,483239504003004,32
"Eagle Pass, TX",25498,48,323,950400,1003,483239504001003,68
"Eagle Pass, TX",25498,48,323,950700,4067,483239507004067,0
"Eagle Pass, TX",25498,48,323,950400,3012,483239504003012,152
"Eagle Pass, TX",25498,48,323,950400,1001,483239504001001,42
"Eagle Pass, TX",25498,48,323,950400,1014,483239504001014,77
"Eagle Pass, TX",25498,48,323,950400,3019,483239504003019,25
"Eagle Pass, TX",25498,48,323,950400,1012,483239504001012,42
