ua_name,ua_id,state,county,tract,block,block_geoid,pop
"Half Moon Bay, CA",36271,6,81,613502,2004,60816135022004,22
"Half Moon Bay, CA",36271,6,81,613700,1031,60816137001031,187
"Half Moon Bay, CA",36271,6,81,613501,1015,60816135011015,62
"Half Moon Bay, CA",36271,6,81,613700,4042,60816137004042,77
"Half Moon Bay, CA",36271,6,81,613700,1028,60816137001028,2
"Half Moon Bay, CA",36271,6,81,613700,1038,60816137001038,15
"Half Moon Bay, CA",36271,6,81,613700,3020,60816137003020,431
"Half Moon Bay, CA",36271,6,81,613700,1046,60816137001046,69
"Half Moon Bay, CA",36271,6,81,613502,4019,60816135024019,0
"Half Moon Bay, CA",36271,6,81,613600,1064,60816136001064,19
"Half Moon Bay, CA",36271,6,81,613600,3034,60816136003034,0
"Half Moon Bay, CA",36271,6,81,613501,1009,60816135011009,0
"Half Moon Bay, CA",36271,6,81,613700,4008,60816137004008,32
"Half Moon Bay, CA",36271,6,81,613501,1030,60816135011030,26
"Half Moon Bay, CA",36271,6,81,613600,2014,60816136002014,0
"Half Moon Bay, CA",36271,6,81,613600,2030,60816136002030,47
"Half Moon Bay, CA",36271,6,81,613600,2026,60816136002026,20
"Half Moon Bay, CA",36271,6,81,613600,3013,60816136003013,18
"Half Moon Bay, CA",36271,6,81,613600,2023,60816136002023,61
"Half Moon Bay, CA",36271,6,81,613700,4026,60816137004026,4
"Half Moon Bay, CA",36271,6,81,613600,1047,60816136001047,34
"Half Moon Bay, CA",36271,6,81,613700,3014,60816137003014,29
"Half Moon Bay, CA",36271,6,81,613600,1058,60816136001058,0
"Half Moon Bay, CA",36271,6,81,613600,1067,60816136001067,45
"Half Moon Bay, CA",36271,6,81,613600,1056,60816136001056,51
"Half Moon Bay, CA",36271,6,81,613600,1026,60816136001026,134
"Half Moon Bay, CA",36271,6,81,613600,2012,60816136002012,2
"Half Moon Bay, CA",36271,6,81,613700,4009,60816137004009,57
"Half Moon Bay, CA",36271,6,81,613700,4020,60816137004020,46
"Half Moon Bay, CA",36271,6,81,613700,3015,60816137003015,39
"Half Moon Bay, CA",36271,6,81,613600,2013,60816136002013,23
"Half Moon Bay, CA",36271,6,81,613600,3012,60816136003012,23
"Half Moon Bay, CA",36271,6,81,613600,2029,60816136002029,84
"Half Moon Bay, CA",36271,6,81,613600,3017,60816136003017,4
"Half Moon Bay, CA",36271,6,81,613600,3040,60816136003040,3
"Half Moon Bay, CA",36271,6,81,613600,3019,60816136003019,85
"Half Moon Bay, CA",36271,6,81,613502,1006,60816135021006,124
