ua_name,ua_id,state,county,tract,block,block_geoid,pop
"Atlantic City, NJ",3898,34,1,11403,2002,340010114032002,8
"Atlantic City, NJ",3898,34,1,11401,2069,340010114012069,18
"Atlantic City, NJ",3898,34,1,11401,2081,340010114012081,30
"Atlantic City, NJ",3898,34,1,11401,2076,340010114012076,15
"Atlantic City, NJ",3898,34,1,10102,1040,340010101021040,2
"Atlantic City, NJ",3898,34,1,10105,2028,340010101052028,0
"Atlantic City, NJ",3898,34,1,10105,1001,340010101051001,164
"Atlantic City, NJ",3898,34,1,10102,1012,340010101021012,8
"Atlantic City, NJ",3898,34,1,10105,2016,340010101052016,40
"Atlantic City, NJ",3898,34,1,10105,2029,340010101052029,85
"Atlantic City, NJ",3898,34,1,10105,2023,340010101052023,49
"Atlantic City, NJ",3898,34,1,10105,2021,340010101052021,10
"Atlantic City, NJ",3898,34,1,10105,1010,340010101051010,86
"Atlantic City, NJ",3898,34,1,10105,1005,340010101051005,64
"Atlantic City, NJ",3898,34,1,10104,2017,340010101042017,29
"Atlantic City, NJ",3898,34,1,10101,2020,340010101012020,121
"Atlantic City, NJ",3898,34,1,10102,1046,340010101021046,6
"Atlantic City, NJ",3898,34,1,10102,1042,340010101021042,9
"Atlantic City, NJ",3898,34,1,10102,1037,340010101021037,5
"Atlantic City, NJ",3898,34,1,10101,1089,340010101011089,76
"Atlantic City, NJ",3898,34,1,10102,2026,340010101022026,2
"Atlantic City, NJ",3898,34,1,10101,2011,340010101012011,6
"Atlantic City, NJ",3898,34,1,10600,1364,340010106001364,15
"Atlantic City, NJ",3898,34,1,10600,1553,340010106001553,0
"Atlantic City, NJ",3898,34,1,10600,1481,340010106001481,0
"Atlantic City, NJ",3898,34,1,11500,2144,340010115002144,35
"Atlantic City, NJ",3898,34,1,11500,2136,340010115002136,164
"Atlantic City, NJ",3898,34,1,11404,1029,340010114041029,6
"Atlantic City, NJ",3898,34,1,12200,3031,340010122003031,13
"Atlantic City, NJ",3898,34,1,12200,3029,340010122003029,39
"Atlantic City, NJ",3898,34,1,12200,2003,340010122002003,60
"Atlantic City, NJ",3898,34,1,12200,1051,340010122001051,93
"Atlantic City, NJ",3898,34,1,12200,2007,340010122002007,68
