ua_name,ua_id,state,county,tract,block,block_geoid,pop
"Hartsville, SC",37405,45,31,10400,3060,450310104003060,41
"Hartsville, SC",37405,45,31,10600,2059,450310106002059,0
"Hartsville, SC",37405,45,31,10600,3026,450310106003026,13
"Hartsville, SC",37405,45,31,10400,3005,450310104003005,45
"Hartsville, SC",37405,45,31,10400,1070,450310104001070,62
"Hartsville, SC",37405,45,31,10400,3079,450310104003079,0
"Hartsville, SC",37405,45,31,10600,3058,450310106003058,5
"Hartsville, SC",37405,45,31,10600,1052,450310106001052,2
"Hartsville, SC",37405,45,31,10400,3041,450310104003041,0
"Hartsville, SC",37405,45,31,10700,3017,450310107003017,0
"Hartsville, SC",37405,45,31,10600,3084,450310106003084,13
"Hartsville, SC",37405,45,31,10500,1011,450310105001011,0
"Hartsville, SC",37405,45,31,10700,2056,450310107002056,0
"Hartsville, SC",37405,45,31,10600,1060,450310106001060,0
"Hartsville, SC",37405,45,31,10400,3102,450310104003102,0
"Hartsville, SC",37405,45,31,10600,1042,450310106001042,0
"Hartsville, SC",37405,45,31,10700,2047,450310107002047,0
"Hartsville, SC",37405,45,31,10600,3031,450310106003031,23
"Hartsville, SC",37405,45,31,10600,1000,450310106001000,0
"Hartsville, SC",37405,45,31,10600,1015,450310106001015,0
"Hartsville, SC",37405,45,31,10600,1004,450310106001004,0
"Hartsville, SC",37405,45,31,10600,2011,450310106002011,0
"Hartsville, SC",37405,45,31,10500,3008,450310105003008,40
"Hartsville, SC",37405,45,31,10600,1008,450310106001008,0
"Hartsville, SC",37405,45,31,10600,3083,450310106003083,19
"Hartsville, SC",37405,45,31,10600,1021,450310106001021,32
"Hartsville, SC",37405,45,31,10500,3006,450310105003006,50
"Hartsville, SC",37405,45,31,10500,3011,450310105003011,40
"Hartsville, SC",37405,45,31,10600,2065,450310106002065,31
"Hartsville, SC",37405,45,31,10600,2063,450310106002063,3
"Hartsville, SC",37405,45,31,10600,1037,450310106001037,7
"Hartsville, SC",37405,45,31,10600,1065,450310106001065,0
"Hartsville, SC",37405,45,31,10400,3015,450310104003015,36
"Hartsville, SC",37405,45,31,10500,1021,450310105001021,0
"Hartsville, SC",37405,45,31,10200,1058,450310102001058,0
"Hartsville, SC",37405,45,31,10200,1059,450310102001059,0
"Hartsville, SC",37405,45,31,10400,1054,450310104001054,6
"Hartsville, SC",37405,45,31,10600,3054,450310106003054,0
"Hartsville, SC",37405,45,31,10500,3017,450310105003017,31
"Hartsville, SC",37405,45,31,10500,2005,450310105002005,35
"Hartsville, SC",37405,45,31,10600,2054,450310106002054,0
"Hartsville, SC",37405,45,31,10500,2016,450310105002016,30
"Hartsville, SC",37405,45,31,10500,1010,450310105001010,99
"Hartsville, SC",37405,45,31,10700,1013,450310107001013,26
"Hartsville, SC",37405,45,31,10500,3029,450310105003029,67
"Hartsville, SC",37405,45,31,10700,1022,450310107001022,56
"Hartsville, SC",37405,45,31,10500,2020,450310105002020,91
"Hartsville, SC",37405,45,31,10200,1020,450310102001020,20
"Hartsville, SC",37405,45,31,10300,4037,450310103004037,26
"Hartsville, SC",37405,45,31,10700,1031,450310107001031,9
"Hartsville, SC",37405,45,31,10500,2022,450310105002022,28
"Hartsville, SC",37405,45,31,10400,3062,450310104003062,10
"Hartsville, SC",37405,45,31,10600,3063,450310106003063,0
"Hartsville, SC",37405,45,31,10400,3068,450310104003068,57
"Hartsville, SC",37405,45,31,10700,3008,450310107003008,25
"Hartsville, SC",37405,45,31,10700,3011,450310107003011,0
"Hartsville, SC",37405,45,31,10300,4027,450310103004027,0
"Hartsville, SC",37405,45,31,10300,4036,450310103004036,16
"Hartsville, SC",37405,45,31,10300,4042,450310103004042,44
"Hartsville, SC",37405,45,31,10300,3003,450310103003003,18
"Hartsville, SC",37405,45,31,10300,3009,450310103003009,38
"Hartsville, SC",37405,45,31,10700,3005,450310107003005,74
"Hartsville, SC",37405,45,31,10600,3061,450310106003061,5
"Hartsville, SC",37405,45,31,10300,3015,450310103003015,19
"Hartsville, SC",37405,45,31,10300,3017,450310103003017,26
"Hartsville, SC",37405,45,31,10300,3020,450310103003020,27
"Hartsville, SC",37405,45,31,10300,3023,450310103003023,6
"Hartsville, SC",37405,45,31,10300,2037,450310103002037,16
"Hartsville, SC",37405,45,31,10300,1010,450310103001010,125
"Hartsville, SC",37405,45,31,10200,1027,450310102001027,0
"Hartsville, SC",37405,45,31,10300,2017,450310103002017,41
"Hartsville, SC",37405,45,31,10300,2016,450310103002016,44
"Hartsville, SC",37405,45,31,10200,2029,450310102002029,47
"Hartsville, SC",37405,45,31,10300,3010,450310103003010,37
"Hartsville, SC",37405,45,31,10300,2034,450310103002034,21
"Hartsville, SC",37405,45,31,10300,2038,450310103002038,26
"Hartsville, SC",37405,45,31,10300,2039,450310103002039,10
"Hartsville, SC",37405,45,31,10800,2024,450310108002024,0
"Hartsville, SC",37405,45,31,10200,1054,450310102001054,0
"Hartsville, SC",37405,45,31,10600,2034,450310106002034,16
"Hartsville, SC",37405,45,31,10600,1039,450310106001039,0
"Hartsville, SC",37405,45,31,10700,2028,450310107002028,280
"Hartsville, SC",37405,45,31,10500,1014,450310105001014,25
"Hartsville, SC",37405,45,31,10700,1004,450310107001004,0
"Hartsville, SC",37405,45,31,10500,3024,450310105003024,0
"Hartsville, SC",37405,45,31,10700,2025,450310107002025,0
"Hartsville, SC",37405,45,31,10600,1001,450310106001001,0
"Hartsville, SC",37405,45,31,10600,1019,450310106001019,2
"Hartsville, SC",37405,45,31,10600,1023,450310106001023,434
